Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Fifth Sunday of Lent (Passion Sunday: The beginning of Passiontide) [1] Violet or Lenten Array,2021-03-21,,,,TRUE,FALSE,"Sunday 21 March 2021

Fifth Sunday of Lent [1] Violet or Lenten Array
Passion Sunday: The beginning of Passiontide
Week of Lent 5
Year B/1

EUCHARIST
Jeremiah 31:31-34
Psalm 51:1-12 or Psalm 119:9-16
Hebrews 5:5-10
John 12:20-33

DAILY PRAYER: The Suffering Christ
Lamentations 3:19-33
Hebrews 12:18-29
Matthew 20:17-34

ALTERNATIVE PSALMS
Morning: Psalm 30
Evening: Psalm 34",Normal,Normal,3
"Thomas Ken, Bishop, 1711 [6] White",2021-03-22,,,,TRUE,FALSE,"Monday 22 March 2021

Thomas Ken, Bishop, 1711 [6] White
Monday after Fifth Sunday of Lent (Violet or Lenten Array)
Week of Lent 5
Year B/1

DAILY EUCHARIST
Susanna 1:1-9, 15-17, 19-30, 33-62 or Susanna 1:41c-62
Psalm 23
John 8:1-11

DAILY PRAYER: The Suffering Christ
Jeremiah 24:1-10
Romans 9:19-33
John 9:1-17",Normal,Normal,3
"Thomas Cranmer, Bishop, 1556 [6] Red (translated from 21 March)",2021-03-23,,,,TRUE,FALSE,"Tuesday 23 March 2021

Thomas Cranmer, Bishop, 1556 [6] Red (translated from 21 March)
Tuesday after Fifth Sunday of Lent (Violet or Lenten Array)
Week of Lent 5
Year B/1

DAILY EUCHARIST
Numbers 21:4-9
Psalm 102:1-2, 15-22
John 8:21-30

DAILY PRAYER: The Suffering Christ
Jeremiah 25:8-17
Romans 10:1-13
John 9:18-41",Normal,Normal,3
"Paul Couturier, Priest, 1953 [6] White",2021-03-24,,,,TRUE,FALSE,"Wednesday 24 March 2021

Paul Couturier, Priest, 1953 [6] White
Wednesday after Fifth Sunday of Lent (Violet or Lenten Array)
Week of Lent 5
Year B/1

DAILY EUCHARIST
Daniel 3:13-28
Psalm 24:1-6
John 8:31-47

MORNING PRAYER: The Suffering Christ
Jeremiah 25:30-38
Romans 10:14-21
John 10:1-18

Evening before The Annunciation of the Lord [2] White

EVENING PRAYER: Festivals
Genesis 3:1-15
Romans 5:12-21 or Galatians 4:1-7",Normal,Normal,3
The Annunciation of the Lord [2] White,2021-03-25,,,,TRUE,FALSE,"Thursday 25 March 2021

The Annunciation of the Lord [2] White
Week of Lent 5
Year B/1

EUCHARIST
Isaiah 7:10-14
Psalm 40:5-10 or Psalm 45
Hebrews 10:4-10
Luke 1:26-38

MORNING PRAYER: Festivals
Isaiah 52:7-12
Hebrews 2:5-10

EVENING PRAYER: Festivals
Wisdom of Solomon 9:1-12
John 1:9-14

---

Thursday after Fifth Sunday of Lent (Violet or Lenten Array)
Week of Lent 5
Year B/1

DAILY EUCHARIST
Genesis 17:3-9
Psalm 105:1-9
John 8:51-59

DAILY PRAYER: The Suffering Christ
Jeremiah 26:1-16
Romans 11:1-12
John 10:19-42",Normal,Normal,3
Friday after Fifth Sunday of Lent,2021-03-26,,,,TRUE,FALSE,"Friday 26 March 2021

Friday after Fifth Sunday of Lent (Violet or Lenten Array)
Week of Lent 5
Year B/1

DAILY EUCHARIST
Jeremiah 20:7-13
Psalm 18:1-7
John 10:31-42

DAILY PRAYER: The Suffering Christ
Jeremiah 29:1, 4-13
Romans 11:13-24
John 11:1-27 or John 12:1-10",Normal,Normal,3
Saturday after Fifth Sunday of Lent,2021-03-27,,,,TRUE,FALSE,"Saturday 27 March 2021

Saturday after Fifth Sunday of Lent (Violet or Lenten Array)
Week of Lent 5
Year B/1

DAILY EUCHARIST
Ezekiel 37:21b-28
Psalm 121
John 11:45-57

DAILY PRAYER: The Suffering Christ
Jeremiah 31:27-34
Romans 11:25-36
John 11:28-44 or John 12:37-50",Normal,Normal,3
The Sunday of the Passion (Palm Sunday: The beginning of Holy Week) [1] Red or Violet,2021-03-28,,,,TRUE,FALSE,"Sunday 28 March 2021

Palm Sunday [1] Red or Violet
The beginning of Holy Week
Holy Week (Week of Lent 6)
Year B/1

EUCHARIST
Liturgy of the Palms
Mark 11:1-11 or John 12:12-16
Psalm 118:1-2, 19-29

Liturgy of the Passion
Isaiah 50:4-9a
Psalm 31:9-16
Philippians 2:5-11
Mark 14:1 - 15:47 or Mark 15:1-39, (40-47)

DAILY PRAYER: The Suffering Christ 

Morning
Zechariah 9:9-12
1 Timothy 6:12-16

Evening
Zechariah 12:9-11; 13:1, 7-9
Matthew 21:12-17",Normal,Normal,3
Monday of Holy Week [1] Red or Violet,2021-03-29,,,,TRUE,FALSE,"Monday 29 March 2021

Monday of Holy Week [1] Red or Violet
Holy Week (Week of Lent 6)
Year B/1

DAILY EUCHARIST
Isaiah 42:1-9
Psalm 36:5-11
Hebrews 9:11-15
John 12:1-11

DAILY PRAYER: The Suffering Christ 
Jeremiah 12:1-16
Philippians 3:1-14
John 12:9-19",Normal,Normal,3
Tuesday of Holy Week [1] Red or Violet,2021-03-30,,,,TRUE,FALSE,"Tuesday 30 March 2021

Tuesday of Holy Week [1] Red or Violet
Holy Week (Week of Lent 6)
Year B/1

DAILY EUCHARIST
Isaiah 49:1-7
Psalm 71:1-14
1 Corinthians 1:18-31
John 12:20-36

DAILY PRAYER: The Suffering Christ 
Jeremiah 15:10-21
Philippians 3:15-21
John 12:20-26",Normal,Normal,3
Wednesday of Holy Week [1] Red or Violet,2021-03-31,,,,TRUE,FALSE,"Wednesday 31 March 2021

Wednesday of Holy Week [1] Red or Violet
Holy Week (Week of Lent 6)
Year B/1

DAILY EUCHARIST
Isaiah 50:4-9a
Psalm 70
Hebrews 12:1-3
John 13:21-32

DAILY PRAYER: The Suffering Christ 
Jeremiah 17:5-10, 14-17
Philippians 4:1-13
John 12:27-36",Normal,Normal,3
Maundy Thursday [1] White at the Eucharist,2021-04-01,,,,TRUE,FALSE,"Thursday 1 April 2021

Maundy Thursday [1] White at the Eucharist
Holy Week (Week of Lent 6)
Year B/1

EUCHARIST
Exodus 12:1-4, (5-10), 11-14
Psalm 116:1-2, 12-19
1 Corinthians 11:23-26
John 13:1-17, 31b-35

DAILY PRAYER: The Suffering Christ 
Jeremiah 20:7-11
1 Corinthians 10:14-17; 11:27-32
John 17:1-11, (12-26)",Normal,Normal,3
Good Friday [1] Red for the Liturgy; Hangings removed,2021-04-02,,,,TRUE,FALSE,"Friday 2 April 2021

Good Friday [1] Red for the Liturgy; Hangings removed
Holy Week (Week of Lent 6)
Year B/1

HOLY COMMUNION
Isaiah 52:13 - 53:12
Psalm 22
Hebrews 10:16-25 or Hebrews 4:14-16; 5:7-9
John 18:1 - 19:42

DAILY PRAYER: The Suffering Christ 
Wisdom of Solomon 1:16 - 2:1, 12-22 or Genesis 22:1-14
1 Peter 1:10-20
Morning: John 13:36-38
Evening: John 19:38-42
",Normal,Normal,3
Holy Saturday (Easter Eve) [1] Hangings removed; White at the Easter Vigil,2021-04-03,,,,TRUE,FALSE,"Saturday 3 April 2021

Holy Saturday (Easter Eve) [1] Hangings removed; White at the Easter Vigil
Holy Week (Week of Lent 6)
Year B/1

AT SERVICES OTHER THAN THE EASTER VIGIL
Job 14:1-14 or Lamentations 3:1-9, 19-24
Psalm 31:1-4, 15-16
1 Peter 4:1-8
Matthew 27:57-66 or John 19:38-42

DAILY PRAYER: The Suffering Christ 
Job 19:21-27a
Morning: Hebrews 4:1-16
Evening: Romans 8:1-11

EASTER VIGIL
A minimum of three Old Testament readings (with their psalm or canticle) should be chosen. The reading from Exodus 14 should always be used.
Genesis 1:1-2:4a / Psalm 136:1-9, 23-26
Genesis 7:1-5,11-18; 8:6-18; 9:8-13 / Psalm 46
Genesis 22:1-18 / Psalm 16
Exodus 14:10-31; 15:20-21 / Canticle: Exodus 15:1b-13, 17-18
Isaiah 55:1-11 / Canticle: Isaiah 12:2-6
Baruch 3:9-15, 32 - 4:4 or Proverbs 8:1-8, 19-21; 9:4b-6 / Psalm 19
Ezekiel 36:24-28 / Psalms 42 and 43
Ezekiel 37:1-14 / Psalm 143
Zephaniah 3:14-20 / Psalm 98

New Testament reading
Romans 6:3-11
Gradual Psalm: Psalm 114
Gospel (Year B): Mark 16:1-8",Normal,Normal,3
EASTER DAY [1] White,2021-04-04,,,,TRUE,FALSE,"Sunday 4 April 2021

Easter Day [1] White
Week of Easter
Year B/1

EUCHARIST
Acts 10:34-43 or Isaiah 25:6-9
Psalm 118:1-2, 14-24
Colossians 3:1-4 or Acts 10:34-43
John 20:1-8 or Mark 16:1-8

The following readings are for occasions when the main (eucharistic) Easter service must be late in the day. They are not intended for Evening Prayer on Easter Day.

Isaiah 25:6-9
Psalm 114
1 Corinthians 5:6b-8
Luke 24:13-49

DAILY PRAYER: New Life: The Lord
Song of Solomon 3:2-5; 8:6-7
Revelation 1:12-18
John 20:11-18

ALTERNATIVE PSALMS
Morning: Psalms 114 and 117
Evening: Psalm 66",Normal,Normal,3
Monday of Easter week,2021-04-05,,,,TRUE,FALSE,"Monday 5 April 2021

Monday of Easter week (White)
Week of Easter
Year B/1

EUCHARIST
Acts 2:14, 22-32
Psalm 16:1, 5-11
Matthew 28:8-15

DAILY PRAYER: New Life: The Lord
Jonah 2:1-9
Acts 2:14, 22-32* or 1 Corinthians 15:1-11
John 14:1-14

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted.",Normal,Normal,3
Tuesday of Easter week,2021-04-06,,,,TRUE,FALSE,"Tuesday 6 April 2021

Tuesday of Easter week (White)
Week of Easter
Year B/1

EUCHARIST
Acts 2:14, 36-41
Psalm 33:1-5, 18-22
John 20:11-18

DAILY PRAYER: New Life: The Lord
Isaiah 30:18-21
Acts 2:14, 36-41, (42-47)* or 1 Corinthians 15:12-28
John 14:15-31

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted.",Normal,Normal,3
Wednesday of Easter week,2021-04-07,,,,TRUE,FALSE,"Wednesday 7 April 2021

Wednesday of Easter week (White)
Week of Easter
Year B/1

EUCHARIST
Acts 3:1-10
Psalm 105:1-9
Luke 24:13-35

DAILY PRAYER: New Life: The Lord
Micah 7:7-15
Acts 3:1-10* or 1 Corinthians 15:(29), 30-41
John 15:1-11

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted.",Normal,Normal,3
Thursday of Easter week,2021-04-08,,,,TRUE,FALSE,"Thursday 8 April 2021

Thursday of Easter week (White)
Week of Easter
Year B/1

EUCHARIST
Acts 3:11-26
Psalm 8 or 114
Luke 24:36b-48

DAILY PRAYER: New Life: The Lord
Ezekiel 37:1-14
Acts 3:11-26* or 1 Corinthians 15:41-50
John 15:12-27

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted.",Normal,Normal,3
Friday of Easter week,2021-04-09,,,,TRUE,FALSE,"Friday 9 April 2021

Friday of Easter week (White)
Week of Easter
Year B/1

EUCHARIST
Acts 4:1-12
Psalm 116:1-8
John 21:1-14

DAILY PRAYER: New Life: The Lord
Daniel 12:1-4, 13
Acts 4:1-12* or 1 Corinthians 15:51-58
John 16:1-15

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted.",Normal,Normal,3
Saturday of Easter week,2021-04-10,,,,TRUE,FALSE,"Saturday 10 April 2021

Saturday of Easter week (White)
Week of Easter
Year B/1

EUCHARIST
Acts 4:13-21
Psalm 118:1-4, 22-29
Mark 16:9-15

DAILY PRAYER: New Life: The Lord
Isaiah 25:1-9
Acts 4:13-21, (22-31)* or 2 Corinthians 4:16 - 5:10
John 16:16-33

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted.",Normal,Normal,3
Second Sunday of Easter [1] White; SPB First Sunday after Easter,2021-04-11,,,,TRUE,FALSE,"Sunday 11 April 2021

Second Sunday of Easter [1] White
SPB First Sunday after Easter
Week of Easter 2
Year B/1

EUCHARIST
Acts 4:32-35
Psalm 133
1 John 1:1 - 2:2
John 20:19-31

DAILY PRAYER: New Life: The Lord
Daniel 6:(1-5), 6-23
1 Corinthians 5:6b-8
Mark 15:46 - 16:8

ALTERNATIVE PSALMS
Morning: Psalm 30:1-5
Evening: Psalm 143:1-11",Normal,Normal,3
"William Forbes, Bishop, 1634 [6] White",2021-04-12,,,,TRUE,FALSE,"Monday 12 April 2021

William Forbes, Bishop, 1634 [6] White
Monday after Second Sunday of Easter (White)
Week of Easter 2
Year B/1

DAILY EUCHARIST
Acts 4:23-31
Psalm 2
John 3:1-8

DAILY PRAYER: New Life: The Lord
Daniel 1:1-21
1 John 1:1-10
John 17:1-11",Normal,Normal,3
"George Augustus Selwyn, Bishop and Missionary, 1878 [6] White (translated from 11 April)",2021-04-13,,,,TRUE,FALSE,"Tuesday 13 April 2021

George Augustus Selwyn, Bishop and Missionary, 1878 [6] White (translated from 11 April)
Tuesday after Second Sunday of Easter (White)
Week of Easter 2
Year B/1

DAILY EUCHARIST
Acts 4:32-37
Psalm 93
John 3:7-15

DAILY PRAYER
Daniel 2:1-16
1 John 2:1-11
John 17:12-19",Normal,Normal,3
Wednesday after Second Sunday of Easter,2021-04-14,,,,TRUE,FALSE,"Wednesday 14 April 2021

Wednesday after Second Sunday of Easter (White)
Week of Easter 2
Year B/1

DAILY EUCHARIST
Acts 5:17-26
Psalm 34:1-8
John 3:16-21

DAILY PRAYER: New Life: The Lord
Daniel 2:17-30
1 John 2:12-17
John 17:20-26",Normal,Normal,3
Thursday after Second Sunday of Easter,2021-04-15,,,,TRUE,FALSE,"Thursday 15 April 2021

Thursday after Second Sunday of Easter (White)
Week of Easter 2
Year B/1

DAILY EUCHARIST
Acts 5:27-33
Psalm 34:15-22
John 3:31-36

DAILY PRAYER: New Life: The Lord
Daniel 2:31-49
1 John 2:18-29
Luke 3:1-14",Normal,Normal,3
"Magnus of Orkney, Martyr, c.1116 [6] Red",2021-04-16,,,,TRUE,FALSE,"Friday 16 April 2021

Magnus of Orkney, Martyr, c.1116 [6] Red
Friday after Second Sunday of Easter (White)
Week of Easter 2
Year B/1

DAILY EUCHARIST
Acts 5:34-42
Psalm 27:1-8, 17-18
John 6:1-15

DAILY PRAYER: New Life: The Lord
Daniel 3:1-18
1 John 3:1-10
Luke 3:15-22",Normal,Normal,3
"Donnan, Abbot and Companions, Martyrs, c.617 [6] Red",2021-04-17,,,,TRUE,FALSE,"Saturday 17 April 2021

Donnan, Abbot and Companions, Martyrs, c.617 [6] Red
Saturday after Second Sunday of Easter (White)
Week of Easter 2
Year B/1

DAILY EUCHARIST
Acts 6:1-7
Psalm 331-5, 18-22
John 6:16-21

DAILY PRAYER: New Life: The Lord
Daniel 3:19 - 4:3
1 John 3:11-18
Luke 4:1-13",Normal,Normal,3
Third Sunday of Easter [1] White; SPB Second Sunday after Easter,2021-04-18,,,,TRUE,FALSE,"Sunday 18 April 2021

Third Sunday of Easter [1] White
SPB Second Sunday after Easter
Week of Easter 3
Year B/1

EUCHARIST
Acts 3:12-19
Psalm 4
1 John 3:1-7
Luke 24:36b-48

DAILY PRAYER
Haggai 1:13 - 2:9
1 Corinthians 3:10-17
John 2:13-22

ALTERNATIVE PSALMS
Morning: Psalm 48
Evening: Psalm 142",Normal,Normal,3
Monday after Third Sunday of Easter,2021-04-19,,,,TRUE,FALSE,"Monday 19 April 2021

Monday after Third Sunday of Easter (White)
Week of Easter 3
Year B/1

DAILY EUCHARIST
Acts 6:8-15
Psalm 119:161-168
John 6:22-29

DAILY PRAYER: New Life: The Lord
Daniel 4:4-27
1 John 3:19 - 4:6
Luke 4:14-30",Normal,Normal,3
"Maelrubha of Applecross, Abbot, 722 [6] White",2021-04-20,,,,TRUE,FALSE,"Tuesday 20 April 2021

Maelrubha of Applecross, Abbot, 722 [6] White
Tuesday after Third Sunday of Easter (White)
Week of Easter 3
Year B/1

DAILY EUCHARIST
Acts 7:51 - 8:1a
Psalm 31:1-5
John 6:30-35

DAILY PRAYER: New Life: The Lord
Daniel 4:28-37
1 John 4:7-21
Luke 4:31-37",Normal,Normal,3
"Anselm of Canterbury, Bishop and Teacher of the Faith, 1109 [6] White",2021-04-21,,,,TRUE,FALSE,"Wednesday 21 April 2021

Anselm of Canterbury, Bishop and Teacher of the Faith, 1109 [6] White
Wednesday after Third Sunday of Easter (White)
Week of Easter 3
Year B/1

DAILY EUCHARIST
Acts 8:1b-8
Psalm 66:1-6
John 6:35-40

DAILY PRAYER: New Life: The Lord
Daniel 5:1-12
1 John 5:1-12
Luke 4:38-44",Normal,Normal,3
Thursday after Third Sunday of Easter,2021-04-22,,,,TRUE,FALSE,"Thursday 22 April 2021

Thursday after Third Sunday of Easter (White)
Week of Easter 3
Year B/1

DAILY EUCHARIST
Acts 8:26-40
Psalm 66:7-8, 14-18
John 6:44-51

DAILY PRAYER: New Life: The Lord
Daniel 5:13-31
1 John 5:13-20, (21)
Luke 5:1-11",Normal,Normal,3
"George, Patron of England, Martyr, c.303 [6] Red",2021-04-23,,,,TRUE,FALSE,"Friday 23 April 2021

George, Patron of England, Martyr, c.303 [6] Red
Friday after Third Sunday of Easter (White)
Week of Easter 3
Year B/1

DAILY EUCHARIST
Acts 9:1-20
Psalm 117
John 6:52-59

DAILY PRAYER: New Life: The Lord
Daniel 6:1-15
2 John 1-13
Luke 5:12-26",Normal,Normal,3
Saturday after Third Sunday of Easter,2021-04-24,,,,TRUE,FALSE,"Saturday 24 April 2021

Saturday after Third Sunday of Easter (White)
Week of Easter 3
Year B/1

DAILY EUCHARIST
Acts 9:31-42
Psalm 116:10-17
John 6:60-69

DAILY PRAYER: New Life: The Lord
Daniel 6:16-28
3 John 1-15
Luke 5:27-39",Normal,Normal,3
Fourth Sunday of Easter [1] White; SPB Third Sunday after Easter (Vocations Sunday),2021-04-25,,,,TRUE,FALSE,"Sunday 25 April 2021

Fourth Sunday of Easter [1] White
SPB Third Sunday after Easter
Vocations Sunday
Week of Easter 4
Year B/1

EUCHARIST
Acts 4:5-12
Psalm 23
1 John 3:16-24
John 10:11-18

DAILY PRAYER: New Life: The Lord
Ezra 3:1-13
Ephesians 2:11-22
Luke 19:37-48

ALTERNATIVE PSALMS
Morning: Psalm 29:1-10
Evening: Psalm 81:8-16",Normal,Normal,3
"Mark, Evangelist [4] Red (translated from 25 April)",2021-04-26,,,,TRUE,FALSE,"Monday 26 April 2021

Mark, Evangelist [4] Red (translated from 25 April)
Week of Easter 4
Year B/1

EUCHARIST
Isaiah 52:7-10
Psalm 2:7-13 or Psalm 119:9-16
Ephesians 4:7-16
Mark 1:1-15 or Mark 13:5-13

MORNING PRAYER: Festivals
Sirach 2:1-11
Acts 12:25 - 13:3

EVENING PRAYER: Festivals
Isaiah 62:6-12
2 Timothy 4:1-11

---

Monday after Fourth Sunday of Easter (White)
Week of Easter 4
Year B/1

DAILY EUCHARIST
Acts 11:1-18
Psalm 43
John 10:1-10

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 1:1 - 2:5
Colossians 1:1-14
Luke 6:1-11",Normal,Normal,3
"Albert Ernest Laurie, Priest, 1937 [6] White (translated from 26 April)",2021-04-27,,,,TRUE,FALSE,"Tuesday 27 April 2021

Albert Ernest Laurie, Priest, 1937 [6] White (translated from 26 April)
Tuesday after Fourth Sunday of Easter (White)
Week of Easter 4
Year B/1

DAILY EUCHARIST
Acts 11:19-26
Psalm 87
John 10:22-30

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 2:21 - 3:9
Colossians 1:15-23
Luke 6:12-26",Normal,Normal,3
Wednesday after Fourth Sunday of Easter,2021-04-28,,,,TRUE,FALSE,"Wednesday 28 April 2021

Wednesday after Fourth Sunday of Easter (White)
Week of Easter 4
Year B/1

DAILY EUCHARIST
Acts 12:24 - 13:5a
Psalm 67
John 12:44-50

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 4:16 - 5:8
Colossians 1:24 - 2:7
Luke 6:27-38",Normal,Normal,3
"Catherine of Siena, Mystic and Teacher of the Faith, 1380 [6] White",2021-04-29,,,,TRUE,FALSE,"Thursday 29 April 2021

Catherine of Siena, Mystic and Teacher of the Faith, 1380 [6] White
Thursday after Fourth Sunday of Easter (White)
Week of Easter 4
Year B/1

DAILY EUCHARIST
Acts 13:13-25
Psalm 89:1-2, 19-26
John 13:16-20

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 5:9-23
Colossians 2:8-23
Luke 6:39-49",Normal,Normal,3
Friday after Fourth Sunday of Easter,2021-04-30,,,,TRUE,FALSE,"Friday 30 April 2021

Friday after Fourth Sunday of Easter (White)
Week of Easter 4
Year B/1

DAILY EUCHARIST
Acts 13:26-33
Psalm 2
John 14:1-7

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 6:12-23
Colossians 3:1-11
Luke 7:1-17",Normal,Normal,3
"Philip and James, Apostles [4] Red",2021-05-01,,,,TRUE,FALSE,"Saturday 1 May 2021

Philip and James, Apostles [4] Red
Week of Easter 4
Year B/1

EUCHARIST
Isaiah 30:18-21
Psalm 15 or Psalm 119:1-8
2 Corinthians 4:1-6 or Ephesians 1:3-10
John 14:(1-5), 6-14

MORNING PRAYER: Festivals
Job 23:1-12
John 1:43-51

EVENING PRAYER: Festivals
Proverbs 4:7-18
John 12:20-26

---

Saturday after Fourth Sunday of Easter (White)
Week of Easter 4
Year B/1

DAILY EUCHARIST
Acts 13:44-52
Psalm 98
John 14:7-14

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 7:1-14, (7:22 - 8:1)
Colossians 3:12-17
Luke 7:18-28, (29-30), 31-35",Normal,Normal,3
Fifth Sunday of Easter [1] White; SPB Fourth Sunday after Easter,2021-05-02,,,,TRUE,FALSE,"Sunday 2 May 2021

Fifth Sunday of Easter [1] White
SPB Fourth Sunday after Easter
Week of Easter 5
Year B/1

EUCHARIST
Acts 8:26-40
Psalm 22:25-31
1 John 4:7-21
John 15:1-8

DAILY EUCHARIST: New Life: The Lord
Zechariah 4:1-10
Revelations 21:1-14
Luke 2:25-32, (33-38)

ALTERNATIVE PSALMS
Morning: Psalm 147:1-11
Evening: Psalm 96",Normal,Normal,3
"Athanasius, Bishop and Teacher of the Faith, 373 [6] White (translated from 2 May)",2021-05-03,,,,TRUE,FALSE,"Monday 3 May 2021

Athanasius, Bishop and Teacher of the Faith, 373 [6] White (translated from 2 May)
Monday after Fifth Sunday of Easter (White)
Week of Easter 5
Year B/1

DAILY EUCHARIST
Acts 14: 5-18
Psalm 115:1-12
John 14:21-26

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 9:1, 7-18
Colossians (3:18 - 4:1), 4:2-18
Luke 7:36-50",Normal,Normal,3
Tuesday after Fifth Sunday of Easter,2021-05-04,,,,TRUE,FALSE,"Tuesday 4 May 2021

Tuesday after Fifth Sunday of Easter (White)
Week of Easter 5
Year B/1

DAILY EUCHARIST
Acts 14: 19-27
Psalm 145:10-13, 22
John 14:27-31a

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 10:1-4, (5-12), 13-21
Romans 12:1-21
Luke 8:1-15",Normal,Normal,3
Wednesday after Fifth Sunday of Easter,2021-05-05,,,,TRUE,FALSE,"Wednesday 5 May 2021

Wednesday after Fifth Sunday of Easter (White)
Week of Easter 5
Year B/1

DAILY EUCHARIST
Acts 15:1-6
Psalm 122
John 15:1-8

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 13:1-9
Romans 13:1-14
Luke 8: 16-25",Normal,Normal,3
Thursday after Fifth Sunday of Easter,2021-05-06,,,,TRUE,FALSE,"Thursday 6 May 2021

Thursday after Fifth Sunday of Easter (White)
Week of Easter 5
Year B/1

DAILY EUCHARIST
Acts 15:7-21
Psalm 96:1-3, 10-13
John 15:9-11

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 14:27 - 15:3
Romans 14:1-12
Luke 8:26-39",Normal,Normal,3
Friday after Fifth Sunday of Easter,2021-05-07,,,,TRUE,FALSE,"Friday 7 May 2021

Friday after Fifth Sunday of Easter (White)
Week of Easter 5
Year B/1

DAILY EUCHARIST
Acts 15:22-31
Psalm 57:6-11
John 15:12-17

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 16:15 - 17:1
Romans 14:13-23
Luke 8: 40-56",Normal,Normal,3
"Julian of Norwich, c.1417 [6] White",2021-05-08,,,,TRUE,FALSE,"Saturday 8 May 2021

Julian of Norwich, c.1417 [6] White
Saturday after Fifth Sunday of Easter (White)
Week of Easter 5
Year B/1

DAILY EUCHARIST
Acts 16:1-10
Psalm 100
John 15:18-21

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 19:1-8, 18-22
Romans 15:1-13
Luke 9:1-17",Normal,Normal,3
Sixth Sunday of Easter [1] White; SPB Fifth Sunday after Easter,2021-05-09,,,,TRUE,FALSE,"Sunday 9 May 2021

Sixth Sunday of Easter [1] White
SPB Fifth Sunday after Easter
Week of Easter 5
Year B/1

EUCHARIST
Acts 10:44-48
Psalm 98
1 John 5:1-6
John 15:9-17

DAILY PRAYER: New Life: The Lord
Zechariah 8:1-13
Revelation 21:22 - 22:5
John 21:1-14

ALTERNATIVE PSALMS
Morning: Psalm 87 or Psalm 36:5-10
Evening: Psalm 45",Normal,Normal,3
Monday after Sixth Sunday of Easter,2021-05-10,,,,TRUE,FALSE,"Monday 10 May 2021

Monday after Sixth Sunday of Easter (White)
Week of Easter 6
Year B/1

DAILY EUCHARIST
Acts 16:11-15
Psalm 149
John 15:26 - 16:4a

DAILY PRAYER: New Life: The Lord
Deuteronomy 8:1-10
James 1:1-15
Luke 9:18-27

---

ROGATION DAY READINGS
Monday before Ascension Day

Deuteronomy 26:1-11
Psalm 65
2 Corinthians 9:6-15
Luke 17:11-19",Normal,Normal,3
Tuesday after Sixth Sunday of Easter,2021-05-11,,,,TRUE,FALSE,"Tuesday 11 May 2021

Tuesday after Sixth Sunday of Easter (White)
Week of Easter 6
Year B/1

DAILY EUCHARIST
Acts 16:19b-34
Psalm 138
John16:4b-11

DAILY PRAYER: New Life: The Lord
Deuteronomy 8:11-20
James 1:16-27
Luke 11:1-13

---

ROGATION DAY READINGS
Tuesday before Ascension Day

Joel 2:21-27
Psalm 100
Philippians 4:4-9
John 6:25-35",Normal,Normal,3
"Thomas Rattray, Bishop, 1743 [6] White",2021-05-12,,,,TRUE,FALSE,"Wednesday 12 May 2021

Thomas Rattray, Bishop, 1743 [6] White
Wednesday after Sixth Sunday of Easter (White)
Ordination of the Rt Revd Dr John Armes as Bishop of Edinburgh, 2012
Week of Easter 6
Year B/1

DAILY EUCHARIST
Acts 17:15, 22 - 18:8
Psalm 148
John 16:12-20

DAILY PRAYER: New Life: The Lord
Morning:
Baruch 3:24-37
James 5:13-18
Luke 12:22-31

Evening:
2 Kings 2:1-15
Revelation 5:1-14

---

ROGATION DAY READINGS
Wednesday before Ascension Day

Deuteronomy 8:7-18
Psalm 126
1 Timothy 2:1-7
Matthew 6:25-33",Normal,Normal,3
Ascension Day [1] White,2021-05-13,,,,TRUE,FALSE,"Thursday 13 May 2021

Ascension Day [1] White
Thursday after Sixth Sunday of Easter (White)
Week of Easter 6
Year B/1

DAILY EUCHARIST
Acts 1:1-11
Psalm 47 or 93
Ephesians 1:15-23
Luke 24:44-53

DAILY PRAYER: New Life: The Spirit
Ezekiel 1:1-14, 24-28b
Hebrews 2:5-18
Matthew 28:16-20",Normal,Normal,3
