Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Saturday after Pentecost 9,16/08/2014,,,,TRUE,FALSE,"Saturday after Pentecost 9
Week of Proper 19 [3] Green

Daily Eucharist
Ezekiel 18:1-13, 30-32
Psalm 51:11-18
Matthew 19:13-15

Daily Prayer: Week B
Judges 16:1-14
Acts 7:30-43
John 5:1-18",Normal,Normal,3
Pentecost 10 [3] Green; SPB Trinity 9,17/08/2014,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

Eucharist

Continuous:
Genesis 45:1-15
Psalm 133
Romans 11:1-2a, 29-32
Matthew 15:(10-20), 21-28

Thematic:
Isaiah 56:1, 6-8
Psalm 67
Romans 11:1-2a, 29-32
Matthew 15:(10-20), 21-28

Daily Prayer: Week C
Exodus 2:23 - 3:10
Hebrews 13:1-15
Luke 12:49-56

Alternative Psalms
Morning: Psalm 90
Evening: Psalm 92",Normal,Normal,3
Monday after Pentecost 10,18/08/2014,,,,TRUE,FALSE,"Monday after Pentecost 10
Week of Proper 20 [3] Green

Daily Eucharist
Ezekiel 24:15-24
Psalm 79:1-8
Matthew 19:16-22

Daily Prayer: Week C
Judges 17:1-13
Acts 7:44 - 8:1a
John 5:19-29",Normal,Normal,3
Tuesday after Pentecost 10,19/08/2014,,,,TRUE,FALSE,"Tuesday after Pentecost 10
Week of Proper 20 [3] Green

Daily Eucharist
Ezekiel 28:1-10
Psalm 60:1-5
Matthew 19:23-30

Daily Prayer: Week C
Judges 18:1-15
Acts 8:1-13
John 5:30-47",Normal,Normal,3
"Bernard of Clairvaux, Aboot & Teacher of the Faith, 1153 [6] White",20/08/2014,,,,TRUE,FALSE,"Bernard of Clairvaux, Aboot & Teacher of the Faith, 1153 [6] White
Wednesday after Pentecost 10
Week of Proper 20 [3] Green

Daily Eucharist
Ezekiel 34:1-11
Psalm 23
Matthew 20:1-16a

Daily Prayer: Week C
Judges 18:16-31
Acts 8:14-25
John 6:1-15",Normal,Normal,3
Thursday after Pentecost 10,21/08/2014,,,,TRUE,FALSE,"Thursday after Pentecost 10
Week of Proper 20 [3] Green

Daily Eucharist
Ezekiel 36:22-28
Psalm 51:8-13
Matthew 22:1-14

Daily Prayer: Week C
Job 1:1-22
Acts 8:26-40
John 6:16-27",Normal,Normal,3
Friday after Pentecost 10,22/08/2014,,,,TRUE,FALSE,"Friday after Pentecost 10
Week of Proper 20 [3] Green

Daily Eucharist
Ezekiel 37:1-14
Psalm 107:1-8
Matthew 22:34-40

Daily Prayer: Week C
Job 2:1-13
Acts 9:1-9
John 6:27-40",Normal,Normal,3
Saturday after Pentecost 10,23/08/2014,,,,TRUE,FALSE,"Saturday after Pentecost 10
Week of Proper 20 [3] Green

Daily Eucharist
Ezekiel 43:1-7
Psalm 85:8-13
Matthew 23:1-12

Daily Prayer: Week C
Job 3:1-26
Acts 9:10-19a
John 6:41-51",Normal,Normal,3
Pentecost 11 [3] Green; SPB Trinity 10,24/08/2014,,,,TRUE,FALSE,"Pentecost 11 [3] Green; SPB Trinity 10
Week of Proper 21 [3] Green

Eucharist

Continuous:
Exodus 1:8 - 2:10
Psalm 124
Romans 12:1-8
Matthew 16:13-20

Thematic:
Isaiah 51:1-6
Psalm 138
Romans 12:1-8
Matthew 16:13-20

Daily Prayer: Week D
Exodus 4:27 - 5:1
Hebrews 13:16-21
Luke 13:10-17

Alternative Psalms
Morning: Psalm 95
Evening: Psalm 116",Normal,Normal,3
"Bartholomew, Apostle [4] Red",25/08/2014,,,,TRUE,FALSE,"Bartholomew, Apostle [4] Red
Monday after Pentecost 11
Week of Proper 21

Eucharist
Deuteronomy 18:15-18 or Isaiah 43:8-13
Psalm 91 or Psalm 145:1-7
1 Corinthians 4:9-15
Luke 22:24-30

Morning Prayer: Festivals
Genesis 28:10-17
John 1:43-51

Evening Prayer: Festivals
Isaiah 66:1-2, 18-23
1 Peter 5:1-11",Normal,Normal,3
"Ebba of Coldingham, Abbess, 683 [6] White (translated from 25 August)",26/08/2014,,,,TRUE,FALSE,"Ebba of Coldingham, Abbess, 683 [6] White (translated from 25 August)
Tuesday after Pentecost 11
Week of Proper 21 [3] Green

Daily Eucharist
2 Thessalonians 2:1-17
Psalm 96:7-13
Matthew 23:23-26

Daily Prayer: Week D
Job 6:1-4, 8-15, 21
Acts 9:32-43
John 6:6-71",Normal,Normal,3
"Monnica, Mother of Augustine of Hippo, 387 [6] White",27/08/2014,,,,TRUE,FALSE,"Monnica, Mother of Augustine of Hippo, 387 [6] White
Wednesday after Pentecost 11
Week of Proper 21 [3] Green

Daily Eucharist
2 Thessalonians 3:6-10, 16-18
Psalm 128
Matthew 23:27-32

Daily Prayer: Week D
Job 6:1; 7:1-21
Acts 10:1-16
John 7:1-13",Normal,Normal,3
"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White",28/08/2014,,,,TRUE,FALSE,"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White
Thursday after Pentecost 11
Week of Proper 21 [3] Green

Daily Eucharist
1 Corinthians 1:1-9
Psalm 145:1-7
Matthew 24:42-51

Daily Prayer: Week D
Job 8:1-10, 20-22
Acts 10:17-33
John 7:14-36",Normal,Normal,3
The Beheading of John the Baptist [4] Red,29/08/2014,,,,TRUE,FALSE,"The Beheading of John the Baptist [4] Red
Thursday after Pentecost 11
Week of Proper 21

Eucharist
2 Chronicles 24:17-21
Psalm 71:1-6, 15-17
Hebrews 11:32-40
Mark 6:17-29

Morning Prayer: Festivals
Jeremiah 38:1-6
Revelation 7:13-17

Evening Prayer: Festivals
Judges 16:28-30
1 Peter 3:13-18",Normal,Normal,3
Saturday after Pentecost 11,30/08/2014,,,,TRUE,FALSE,"Saturday after Pentecost 11
Week of Proper 21 [3] Green

Daily Eucharist
1 Corinthians 1:26-31
Psalm 33:12-22
Matthew 25:14-30

Daily Prayer: Week D
Job 9:1; 10:1-9, 16-22
Acts 11:1-18
John 18:12-20",Normal,Normal,3
Pentecost 12 [3] Green; SPB Trinity 11,31/08/2014,,,,TRUE,FALSE,"Pentecost 12 [3] Green; SPB Trinity 11
Week of Proper 22 [3] Green

Eucharist

Continuous:
Exodus 3:1-15
Psalm 105:1-6, 23-26, 45c
Romans 12:9-21
Matthew 16:21-28

Thematic:
Jeremiah 15:15-21
Psalm 26:1-8
Romans 12:9-21
Matthew 16:21-28

Daily Prayer: Week A
Exodus 12:21-27
Revelation 3:14-22
Matthew 4:23 - 5:20

Alternative Psalms
Morning: Psalm 105:1-15
Evening: Psalm 119:(1-8), 9-16",Normal,Normal,3
"Aidan of Lindisfarne, Bishop, 651 [6] White (translated from 31 August)",01/09/2014,,,,TRUE,FALSE,"Aidan of Lindisfarne, Bishop, 651 [6] White (translated from 31 August)
Monday after Pentecost 12
Week of Proper 22 [3] Green

Daily Eucharist
1 Corinthians 2:1-5
Psalm 119:97-104
Luke 4:16-30

Daily Prayer: Week A
Job 12:1-6, 13-25
Acts 11:19-30
John 8:21-30",Normal,Normal,3
"The Martyrs of New Guinea, 1942 [6] Red",02/09/2014,,,,TRUE,FALSE,"The Martyrs of New Guinea, 1942 [6] Red
Tuesday after Pentecost 12
Week of Proper 22 [3] Green

Daily Eucharist
1 Corinthians 2:10-16
Psalm 145:8-15
Luke 4:31-37

Daily Prayer: Week A
Job 12:1; 13:3-17, 21-27
Acts 12:1-17
John 8:31-47",Normal,Normal,3
"Gregory the Great, Bishop and Teacher of the Faith [6] White",03/09/2014,,,,TRUE,FALSE,"Gregory the Great, Bishop and Teacher of the Faith [6] White
Wednesday after Pentecost 12
Week of Proper 22 [3] Green

Daily Eucharist
1 Corinthians 3:1-9
Psalm 62
Luke 4:38-44

Daily Prayer: Week A
Job 12:1; 14:1-22
Acts 12:18-25
John 8:47-59",Normal,Normal,3
Thursday after Pentecost 12,04/09/2014,,,,TRUE,FALSE,"Thursday after Pentecost 12
Week of Proper 22 [3] Green

Daily Eucharist
1 Corinthians 3:18-23
Psalm 24:1-6
Luke 5:1-11

Daily Prayer: Week A
Job 16:16-22; 17:1, 13-16
Acts 13:1-12
John 9:1-17",Normal,Normal,3
Friday after Pentecost 12,05/09/2014,,,,TRUE,FALSE,"Friday after Pentecost 12
Week of Proper 22 [3] Green

Daily Eucharist
1 Corinthians 4:1-5
Psalm 37:1-12
Luke 5:33-39

Daily Prayer: Week A
Job 19:1-7, 14-27
Acts 13:13-25
John 9:18-41",Normal,Normal,3
Saturday after Pentecost 12,06/09/2014,,,,TRUE,FALSE,"Saturday after Pentecost 12
Week of Proper 22 [3] Green

Daily Eucharist
1 Corinthians 4:6-15
Psalm 145:14-22
Luke 6:1-5

Daily Prayer: Week A
Job 22:1-4, 21 - 23:7
Acts 13:26-43
John 10:1-18",Normal,Normal,3
Pentecost 13 [3] Green; SPB Trinity 12,07/09/2014,,,,TRUE,FALSE,"Pentecost 13 [3] Green; SPB Trinity 12
Week of Proper 23 [3] Green

Eucharist

Continuous:
Exodus 12:1-14
Psalm 149
Romans 13:8-14
Matthew 18:15-20

Thematic:
Ezekiel 33:7-11
Psalm 119:33-40
Romans 13:8-14
Matthew 18:15-20

Daily Prayer: Week B
Exodus 14:5-31
Revelation 8:1-5
Matthew 6:1-18

Alternative Psalms
Morning: Psalm 108
Evening: Psalm 119:(41-48), 49-56",Normal,Normal,3
"The Birth of Mary, Mother of the Lord [5] White",08/09/2014,,,,TRUE,FALSE,"The Birth of Mary, Mother of the Lord [5] White
Monday after Petecost 13
Week of Proper 23 [3] Green

Daily Eucharist
1 Corinthians 5:1-8
Psalm 5
Luke 6:6-11

Daily Prayer: Week B
Job 32:1-10, 19 - 33:1, 19-28
Acts 13:44-52
John 10:19-30

Common readings for saints' days
MARY, MOTHER OF THE LORD

Genesis 3:9-15, 20
Psalm 45:10-17
Acts 1:12-14
Luke 1:26-38

or

Isaiah 7:10-14
Psalm 113
Romans 8:18-30
Luke 1:39-47

or

Micah 5:1-4
Psalm 131
Galatians 4:4-7
John 19:25-27",Normal,Normal,3
Tuesday after Pentecost 13,09/09/2014,,,,TRUE,FALSE,"Tuesday after Pentecost 13
Week of Proper 23 [3] Green

Daily Eucharist
1 Corinthians 6:1-11
Psalm 145:1-5
Luke 6:12-19

Daily Prayer: Week B
Job 29:1-20
Acts 14:1-18
John 10:31-42",Normal,Normal,3
Wednesday after Pentecost 13,10/09/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 13
Week of Proper 23 [3] Green

Daily Eucharist
1 Corinthians 7:25-31
Psalm 45:11-18
Luke 6:20-26

Daily Prayer: Week B
Job 29:1; 30:1-2, 16-31
Acts 14:19-28
John 11:1-16",Normal,Normal,3
Thursday after Pentecost 13,11/09/2014,,,,TRUE,FALSE,"Thursday after Pentecost 13
Week of Proper 23 [3] Green

Daily Eucharist
1 Corinthians 8:1-13
Psalm 139:1-9, 22-23
Luke 6:27-38

Daily Prayer: Week B
Job 29:1; 31:1-23
Acts 15:1-11
John 11:17-29",Normal,Normal,3
Friday after Pentecost 13,12/09/2014,,,,TRUE,FALSE,"Friday after Pentecost 13
Week of Proper 23 [3] Green

Daily Eucharist
1 Corinthians 9:16-27
Psalm 84
Luke 6:39-42

Daily Prayer: Week B
Job 29:1; 31:24-40
Acts 15:12-21
John 11:30-44",Normal,Normal,3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2014,,,,TRUE,FALSE,"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red
Saturday after Pentecost 13
Week of Proper 23 [3] Green

Daily Eucharist
1 Corinthians 10:14-22
Psalm 116:10-17
Luke 6:43-49

Daily Prayer: Week B
Job 38:1-17
Acts 15:22-35
John 11:45-54",Normal,Normal,3
Pentecost 14 [3] Green; SPB Trinity 13,14/09/2014,,,,TRUE,FALSE,"Pentecost 14 [3] Green; SPB Trinity 13
Week of Proper 24 [3] Green

Eucharist

Continuous:
Exodus 14:19-31
Psalm 114 or Exodus 15:1b-11, 20-21
Romans 14:1-12
Matthew 18:21-35

Thematic:
Genesis 50:15-21
Psalm 103:(1-7), 8-13
Romans 14:1-12
Matthew 18:21-35

Daily Prayer: Week C
Exodus 18:13-26
Revelation 12:1-12
Matthew 7:1-14

Alternative Psalms
Morning: Psalm 119:41-48, (49-64)
Evening: Psalm 119:(73-80), 81-88",Normal,Normal,3
Holy Cross Day [5] White or Red,15/09/2014,,,,TRUE,FALSE,"Holy Cross Day [5] White or Red
Monday after Pentecost 14
Week of Proper 24

Eucharist
Numbers 21:4-9
Psalm 98:1-5 or Psalm 22:23-28
1 Corinthians 1:18-24 or Philippians 2:6-11
John 3:13-17

Morning Prayer: Festivals
Numbers 21:4-9 or Zechariah 12:8 - 13:1
John 3:11-17 or Galatians 6:11-18

Evening Prayer: Festivals
Genesis 3:1-15
1 Peter 3:17-22",Normal,Normal,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2014,,,,TRUE,FALSE,"Ninian of Whithorn, Bishop, c.430 [4] White
Tuesday after Pentecost 14
Week of Proper 24 [3] Green

Eucharist
Jeremiah 1:4-9
Psalm 67
1 Thessalonians 2:2-12 or 2 Corinthians 5:17 - 6:2
Matthew 9:35-38 or Matthew 28:16-20

Morning Prayer: Festivals
Ezekiel 34:20-31
1 Thessalonians 5:12-24

Evening Prayer: Festivals
Isaiah 52:7-12
John 15:12-17",Normal,Normal,3
"Hildegard of Bingen, Abbess, 1179 [6] White (Ember day)",17/09/2014,,,,TRUE,FALSE,"Hildegard of Bingen, Abbess, 1179 [6] White
Wednesday after Pentecost 14
Week of Proper 24 [3] Green

Daily Eucharist
1 Corinthians 12:31 - 13:13
Psalm 33:1-12, 22
Luke 7:31-35

Daily Prayer: Week C
Job 42:1-17
Acts 16:16-24
John 12:20-26

Ember Day Readings
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after Pentecost 14,18/09/2014,,,,TRUE,FALSE,"Thursday after Pentecost 14
Week of Proper 24 [3] Green

Daily Eucharist
1 Corinthians 15:1-11
Psalm 118:14-29
Luke 7:36-50

Daily Prayer: Week C
Job 28:1-28
Acts 16:25-40
John 12:27-36a",Normal,Normal,3
Friday after Pentecost 14 (Ember day),19/09/2014,,,,TRUE,FALSE,"Friday after Pentecost 14
Week of Proper 24 [3] Green

Daily Eucharist
1 Corinthians 15:12-20
Psalm 17:1-7
Luke 8:1-3

Daily Prayer: Week 
Esther 1:1-4, 10-19 or Judith 4:1-15
Acts 17:1-15
John 12:36b-43

Ember Day Readings
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red (Ember day)",20/09/2014,,,,TRUE,FALSE,"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red (Ember day)
Saturday after Pentecost 14
Week of Proper 24 [3] Green

Daily Eucharist
1 Corinthians 15:35-49
Psalm 30:1-5
Luke 8:4-15

Daily Prayer: Week C
Esther 2:5-8, 15-23 or Judith 5:1 - 6:4
Acts 17:16-34
John 12:44-50

Ember Day Readings
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Pentecost 15 [3] Green; SPB Trinity 14,21/09/2014,,,,TRUE,FALSE,"Pentecost 15 [3] Green; SPB Trinity 14
Week of Proper 25 [3] Green

Eucharist

Continuous:
Exodus 16:2-15
Psalm 105:1-6, 37-45
Philippians 1:21-30
Matthew 20:1-16

Thematic:
Jonah 3:10 - 4:11
Psalm 145:1-8
Philippians 1:21-30
Matthew 20:1-16

Daily Prayer: Week D
Exodus 19:10-25
Revelation 14:1-5
Matthew 8:23-34

Alternative Psalms
Morning: Psalm 119:(113-120), 121-128
Evening: Psalm 119:(137-144), 145-152",Normal,Normal,3
"Matthew, Apostle and Evangelist [4] Red (Ordination of the Rt Revd Bob Gilles, the Bishop of Aberdeen and Orkney, 2007)",22/09/2014,,,,TRUE,FALSE,"Matthew, Apostle and Evangelist [4] Red
Monday after Pentecost 15
Week of Proper 25 [3] Green

Eucharist
Proverbs 6:1-6, (13-18)
Psalm 119:33-40
2 Timothy 3:14-17 or 2 Corinthians 4:1-6
Matthew 9:9-13

Morning Prayer: Festivals
Isaiah 8:11-20
Romans 10:1-15

Evening Prayer: Festivals
Job 28:12-28
Matthew 13:44-52",Normal,Normal,3
"Adamnan of Iona, Abbot, 704 [6] White",23/09/2014,,,,TRUE,FALSE,"Adamnan of Iona, Abbot, 704 [6] White
Tuesday after Pentecost 15
Week of Proper 25 [3] Green

Daily Eucharist
Proverbs 21:1-6, 10-13
Psalm 119:1-8
Luke 8:19-21

Daily Prayer: Week D
Esther 5:1-14 or Judith 8:9-17; 9:1, 7-10
Acts 18:12-28
Luke 3:15-22",Normal,Normal,3
Wednesday after Pentecost 15,24/09/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 15
Week of Proper 25 [3] Green

Daily Eucharist
Proverbs 30:5-9
Psalm 119:105-112
Luke 9:1-6

Daily Prayer: Week D
Esther 6:1-14 or Judith 10:1-23
Acts 19:1-10
Luke 4:1-13",Normal,Normal,3
"Finnbar of Caithness, Bishop, c.610 [6] White",25/09/2014,,,,TRUE,FALSE,"Finnbar of Caithness, Bishop, c.610 [6] White
Thursday after Pentecost 15
Week of Proper 25 [3] Green

Daily Eucharist
Ecclesiastes 1:1-11
Psalm 90:1-6
Luke 9:7-9

Daily Prayer: Week D
Esther 7:1-10 or Judith 12:1-20
Acts 19:11-20
Luke 4:14-30",Normal,Normal,3
Friday after Pentecost 15,26/09/2014,,,,TRUE,FALSE,"Friday after Pentecost 15
Week of Proper 25 [3] Green

Daily Eucharist
Ecclesiastes 3:1-11
Psalm 144:1-4
Luke 9:18-22

Daily Prayer: Week D
Esther 8:1-8, 15-17 or Judith 13:1-20
Acts 19:21-41
Luke 4:31-37",Normal,Normal,3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2014,,,,TRUE,FALSE,"Vincent de Paul, Priest, 1660 [6] White
Saturday after Pentecost 15
Week of Proper 25 [3] Green

Daily Eucharist
Ecclesiastes 11:9 - 12:8
Psalm 90:1-2, 12-17
Luke 9:43b-45

Daily Prayer: Week D
Hosea 1:1 - 2:1
Acts 20:1-16
Luke 4:38-44",Normal,Normal,3
Pentecost 16 [3] Green; SPB Trinity 15,28/09/2014,,,,TRUE,FALSE,"Pentecost 16 [3] Green; SPB Trinity 15
Week of Proper 26 [3] Green

Eucharist

Continuous:
Exodus 17:1-7
Psalm 78:1-4, 12-16
Philippians 2:1-13
Matthew 21:23-32

Thematic:
Ezekiel 18:1-4, 25-32
Psalm 25:1-9
Philippians 2:1-13
Matthew 21:23-32

Daily Prayer: Week A
Exodus 24:1-18
Revelation 18:1-8
Matthew 9:1-8

Alternative Psalms
Morning: Psalms 123 and 124
Evening: Psalms 120 and 121",Normal,Normal,3
Michael and All Angels [4] White,29/09/2014,,,,TRUE,FALSE,"Michael and All Angels [4] White
Monday after Pentecost 16
Week of Proper 26 [3] Green

Eucharist
Genesis 28:10-17
Psalm 103:19-22
Revelation 12:7-12
John 1:47-51

Morning Prayer: Festivals
Job 38:1-7
Hebrews 1:1-14

Evening Prayer: Festivals
Daniel 12:1-3 or 2 Kings 6:8-17
Mark 13:21-27 or Revelation 5:1-14",Normal,Normal,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White",30/09/2014,,,,TRUE,FALSE,"Jerome, Priest and Teacher of the Faith, 420 [6] White
Tuesday after Pentecost 16
Week of Proper 26 [3] Green

Daily Eucharist
Job 3:1-3, 11-23
Psalm 88:1-8
Luke 9:51-56

Daily Prayer: Week A
Hosea 4:1-10
Acts 21:1-14
Luke 5:12-26",Normal,Normal,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2014,,,,TRUE,FALSE,"Gregory the Enlightener, Bishop, c.332 [6] White
Wednesday after Pentecost 16
Week of Proper 26 [3] Green

Daily Eucharist
Job 9:1-16
Psalm 88:10-15
Luke 9:57-62

Daily Prayer: Week A
Hosea 4:11-19
Acts 21:15-26
Luke 5:27-39",Normal,Normal,3
Thursday after Pentecost 16,02/10/2014,,,,TRUE,FALSE,"Thursday after Pentecost 16
Week of Proper 26 [3] Green

Daily Eucharist
Job 19:21-27
Psalm 27:10-18
Luke 10:1-12

Daily Prayer: Week A
Hosea 5:8 - 6:6
Acts 21:27-36
Luke 6:1-11",Normal,Normal,3
Friday after Pentecost 16,03/10/2014,,,,TRUE,FALSE,"Friday after Pentecost 16
Week of Proper 26 [3] Green

Daily Eucharist
Job 38:1, 12-21; 40:1-5
Psalm 139:1-17
Luke 10:13-16

Daily Prayer: Week A
Hosea 10:1-15
Acts 21:37 - 22:16
Luke 6:12-26",Normal,Normal,3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2014,,,,TRUE,FALSE,"Francis of Assisi, Deacon and Friar, 1226 [6] White
Saturday after Pentecost 16
Week of Proper 26 [3] Green

Daily Eucharist
Job 42:1-6, 12-17
Psalm 119:169-176
Luke 10:17-24

Daily Prayer: Week A
Hosea 11:1-9
Acts 22:17-29
Luke 6:27-38",Normal,Normal,3
Pentecost 17 [3] Green; SPB Trinity 16,05/10/2014,,,,TRUE,FALSE,"Pentecost 17 [3] Green; SPB Trinity 16
Week of Proper 27 [3] Green

Eucharist

Continuous:
Exodus 20:1-4, 7-9, 12-20
Psalm 19
Philippians 3:4b-14
Matthew 21:33-46

Thematic:
Isaiah 5:1-7
Psalm 80:7-15
Philippians 3:4b-14
Matthew 21:33-46

Daily Prayer: Week B
Joshua 3:7-17
1 Corinthians 2:6-16
Matthew 10:1-22

Alternative Psalms
Morning: Psalm 136
Evening: Psalms 125 and 126",Normal,Normal,3
Monday after Pentecost 17,06/10/2014,,,,TRUE,FALSE,"Monday after Pentecost 17
Week of Proper 27 [3] Green

Daily Eucharist
Galatians 1:6-12
Psalm 111:1-6
Luke 10:25-37

Daily Prayer: Week B
Hosea 14:1-9
Acts 22:30 - 23:11
Luke 6:39-49",Normal,Normal,3
Tuesday after Pentecost 17,07/10/2014,,,,TRUE,FALSE,"Tuesday after Pentecost 17
Week of Proper 27 [3] Green

Daily Eucharist
Galatians 1:13-24
Psalm 139:1-14
Luke 10:38-42

Daily Prayer: Week B
Micah 1:1-9
Acts 23:12-24
Luke 7:1-17",Normal,Normal,3
"Alexander Penrose Forbes, Bishop, 1875 [6] White (Ordination of the Rt Revd Dr Nigel Peyton, Bishop of Brechin, 2011)",08/10/2014,,,,TRUE,FALSE,"Alexander Penrose Forbes, Bishop, 1875 [6] White
(Ordination of the Rt Revd Dr Nigel Peyton, Bishop of Brechin, 2011)
Wednesday after Pentecost 17
Week of Proper 27 [3] Green

Daily Eucharist
Galatians 2:1-2, 7-14
Psalm 117
Luke 11:1-4

Daily Prayer: Week B
Micah 2:1-13
Acts 23:23-35
Luke 7:18-35",Normal,Normal,3
Thursday after Pentecost 17,09/10/2014,,,,TRUE,FALSE,"Thursday after Pentecost 17
Week of Proper 27 [3] Green

Daily Eucharist
Galatians 3:1-5
Psalm 89:19-29
Luke 11:5-13

Daily Prayer: Week B
Micah 3:1-8
Acts 24:1-23
Luke 7:36-50",Normal,Normal,3
Friday after Pentecost 17,10/10/2014,,,,TRUE,FALSE,"Friday after Pentecost 17
Week of Proper 27 [3] Green

Daily Eucharist
Galatians 3:7-14
Psalm 111:4-10
Luke 11:14-26

Daily Prayer: Week B
Micah 3:9 - 4:5
Acts 24:24 - 25:12
Luke 8:1-15",Normal,Normal,3
"Kenneth, Abbot, 600 [6] White",11/10/2014,,,,TRUE,FALSE,"Kenneth, Abbot, 600 [6] White
Saturday after Pentecost 17
Week of Proper 27 [3] Green

Daily Eucharist
Galatians 3:21-29
Psalm 105:1-7
Luke 11:27-28

Daily Prayer: Week B
Micah 5:1-4, 10-15
Acts 25:13-27
Luke 8:16-25",Normal,Normal,3
Pentecost 18 [3] Green; SPB Trinity 17,12/10/2014,,,,TRUE,FALSE,"Pentecost 18 [3] Green; SPB Trinity 17
Week of Proper 28 [3] Green

Eucharist

Continuous:
Exodus 32:1-14
Psalm 106:1-6, 19-23
Philippians 4:1-9
Matthew 22:1-14

Thematic:
Isaiah 25:1-9
Psalm 23
Philippians 4:1-9
Matthew 22:1-14

Daily Prayer: Week C
Joshua 5:13 - 6:20
1 Corinthians 4:9-16
Matthew 11:20-30

Alternative Psalms
Morning: Psalm 139:1-11, (12-18)
Evening: Psalms 127 and 128",Normal,Normal,3
"Elizabeth Fry, 1845 [6] White (translated from 12 October) (Ordination of the Rt Revd Mark Strange, Bishop of Moray, Ross and Caithness, 2007)",13/10/2014,,,,TRUE,FALSE,"Elizabeth Fry, 1845 [6] White (translated from 12 October)
(Ordination of the Rt Revd Mark Strange, Bishop of Moray, Ross and Caithness, 2007)
Monday after Pentecost 18
Week of Proper 28 [3] Green

Daily Eucharist
Galatians 4:21 - 5:1
Psalm 113
Luke 11:29-32

Daily Prayer: Week C
Micah 7:1-7
Acts 26:1-23
Luke 8:26-39",Normal,Normal,3
Tuesday after Pentecost 18,14/10/2014,,,,TRUE,FALSE,"Tuesday after Pentecost 18
Week of Proper 28 [3] Green

Daily Eucharist
Galatians 5:1-6
Psalm 119:42-48
Luke 11:37-41

Daily Prayer: Week C
Jonah 1:1-17a
Acts 26:24 - 27:8
Luke 8:40-56",Normal,Normal,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2014,,,,TRUE,FALSE,"Teresa of Avila, Teacher of the Faith, 1582 [6] White
Wednesday after Pentecost 18
Week of Proper 28 [3] Green

Daily Eucharist
Galatians 5:16-25
Psalm 1
Luke 11:42-46

Daily Prayer: Week C
Jonah 1:17 - 2:10
Acts 27:9-26
Luke 9:1-17",Normal,Normal,3
Thursday after Pentecost 18,16/10/2014,,,,TRUE,FALSE,"Thursday after Pentecost 18
Week of Proper 28 [3] Green

Daily Eucharist
Ephesians 1:1-10
Psalm 98
Luke 11:47-54

Daily Prayer: Week C
Jonah 3:1 - 4:11
Acts 27:27-44
Luke 9:18-27",Normal,Normal,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red",17/10/2014,,,,TRUE,FALSE,"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red
Friday after Pentecost 18
Week of Proper 28 [3] Green

Daily Eucharist
Ephesians 1:11-14
Psalm 33:1-12
Luke 12:1-7

Daily Prayer: Week C
Sirach 1:1-10, 18-27
Acts 28:1-6
Luke 9:28-36",Normal,Normal,3
"Luke, Evangelist [4] Red",18/10/2014,,,,TRUE,FALSE,"Luke, Evangelist [4] Red
Saturday after Pentecost 18
Week of Proper 28 [3] Green

Eucharist
Sirach 38:1-4, 6-10, 12-14
Psalm 147:1-7
2 Timothy 4:5-13, (14-17)
Luke 4:14-21 or Luke 10:1-9

Morning Prayer: Festivals
Ezekiel 47:1-12
Luke 1:1-4

Evening Prayer: Festivals
Isaiah 52:7-10
Acts 1:1-8",Normal,Normal,3
Pentecost 19 [3] Green; SPB Trinity 18,19/10/2014,,,,TRUE,FALSE,"Pentecost 19 [3] Green; SPB Trinity 18
Week of Proper 29 [3] Green

Eucharist

Continuous:
Exodus 33:12-23
Psalm 99
1 Thessalonians 1:1-10
Matthew 22:15-22

Thematic:
Isaiah 45:1-7
Psalm 96:1-9, (10-13)
1 Thessalonians 1:1-10
Matthew 22:15-22

Daily Prayer: Week D
Joshua 14:6-14
1 Corinthians 10:1-13
Matthew 12:1-21

Alternative Psalms
Morning: Psalm 142
Evening: Psalm 141",Normal,Normal,3
