Subject,Start Date,Start Time,End Date,End Time,All Day Event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Michael and All Angels [4] White (translated from 29 September),30/09/2019,,,,TRUE,FALSE,"Michael and All Angels [4] White (translated from 29 September)

EUCHARIST
Genesis 28:10-17
Psalm 103:19-22
Revelation 12:7-12
John 1:47-51

MORNING PRAYER: Festivals
Job 38:1-7
Hebrews 1:1-14

EVENING PRAYER: Festivals
Daniel 12:1-3 or 2 Kings 6:8-17
Mark 13:21-27 or Revelation 5:1-14

---

Monday after Pentecost 16
Week of Proper 26 [3] Green

DAILY EUCHARIST
Zechariah 8:1-8
Psalm 102:11-22
Luke 9:46-50

DAILY PRAYER: Week A
2 Kings 17:24-41
1 Corinthians 7:25-31
Matthew 6:25-34",Normal,Normal,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2019,,,,TRUE,FALSE,"Gregory the Enlightener, Bishop, c.332 [6] White
Tuesday after Pentecost 16
Week of Proper 26 [3] Green

DAILY EUCHARIST
Zechariah 8:20-23
Psalm 87
Luke 9:51-56

DAILY PRAYER: Week A
2 Chronicles 29:1-3; 30:1, (2-9), 10-27
1 Corinthians 7:32-40
Matthew 7:1-12",Normal,Normal,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White (translated from 30 September)",02/10/2019,,,,TRUE,FALSE,"Jerome, Priest and Teacher of the Faith, 420 [6] White (translated from 30 September)
Wednesday after Pentecost 16
Week of Proper 26 [3] Green

DAILY EUCHARIST
Nehemiah 2:1-8
Psalm 137:1-6
Luke 9:57-62

DAILY PRAYER: Week A
2 Kings 18:9-25
1 Corinthians 8:1-13
Matthew 7:13-21",Normal,Normal,3
Thursday after Pentecost 16,03/10/2019,,,,TRUE,FALSE,"Thursday after Pentecost 16
Week of Proper 26 [3] Green

DAILY EUCHARIST
Nehemiah 8:1-12
Psalm 19:7-10
Luke 10:1-12

DAILY PRAYER: Week A
2 Kings 18:28-37
1 Corinthians 9:1-15
Matthew 7:22-29",Normal,Normal,3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2019,,,,TRUE,FALSE,"Francis of Assisi, Deacon and Friar, 1226 [6] White
Friday after Pentecost 16
Week of Proper 26 [3] Green

DAILY EUCHARIST
Baruch 1:15-21
Psalm 79:1-9
Luke 10:13-16

DAILY PRAYER: Week A
2 Kings 19:1-20
1 Corinthians 9:16-27
Matthew 8:1-17",Normal,Normal,3
Saturday after Pentecost 16,05/10/2019,,,,TRUE,FALSE,"Saturday after Pentecost 16
Week of Proper 26 [3] Green

DAILY EUCHARIST
Baruch 4:5-12, 27-29
Psalm 69:34-48
Luke 10:17-24

DAILY PRAYER: Week A
2 Kings 19:21-36
1 Corinthians 10:1-13
Matthew 8:18-27",Normal,Normal,3
Pentecost 17 [3] Green,06/10/2019,,,,TRUE,FALSE,"Pentecost 17 [3] Green
SPB Trinity 16
Week of Proper 27 [3] Green

EUCHARIST

Continuous:
Lamentations 1:1-6
Psalm 37:1-9 or Lamentations 3:19-26
2 Timothy 1:1-14
Luke 17:5-10

Thematic:
Habakkuk 1:1-4; 2:1-4
Psalm 37:1-9
2 Timothy 1:1-14
Luke 17:5-10

DAILY PRAYER: Week B
Proverbs 2:1-11
1 John 2:1-17
Mark 10:2-16

ALTERNATIVE PSALMS
Morning: Psalm 136
Evening: Psalms 125 and 126",Normal,Normal,3
Monday after Pentecost 17,07/10/2019,,,,TRUE,FALSE,"Monday after Pentecost 17
Week of Proper 27 [3] Green

DAILY EUCHARIST
Jonah 1:1-17; 2:10
Psalm 130
Luke 10:25-37

DAILY PRAYER: Week B
2 Kings 21:1-18
1 Corinthians 10:14 - 11:1
Matthew 8:28-34",Normal,Normal,3
"Alexander Penrose Forbes, Bishop, 1875 [6] White",08/10/2019,,,,TRUE,FALSE,"Alexander Penrose Forbes, Bishop, 1875 [6] White
Tuesday after Pentecost 17
Week of Proper 27 [3] Green

DAILY EUCHARIST
Jonah 3:1-10
Psalm 6
Luke 10:38-42

DAILY PRAYER: Week B
2 Kings 22:1-13
1 Corinthians 11:2, 17-22
Matthew 9:1-8",Normal,Normal,3
Wednesday after Pentecost 17,09/10/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 17
Week of Proper 27 [3] Green

DAILY EUCHARIST
Jonah 4:1-11
Psalm 86:1-10
Luke 11:1-4

DAILY PRAYER: Week B
2 Kings 22:14 - 23:3
1 Corinthians 11:23-34
Matthew 9:9-17",Normal,Normal,3
Thursday after Pentecost 17,10/10/2019,,,,TRUE,FALSE,"Thursday after Pentecost 17
Week of Proper 27 [3] Green

DAILY EUCHARIST
Malachi 3:13 - 4:2a
Psalm 1
Luke 11:5-13

DAILY PRAYER: Week B
2 Kings 23:4-25
1 Corinthians 12:1-11
Matthew 9:18-26",Normal,Normal,3
"Kenneth, Abbot, 600 [6] White",11/10/2019,,,,TRUE,FALSE,"Kenneth, Abbot, 600 [6] White
Friday after Pentecost 17
Week of Proper 27 [3] Green

DAILY EUCHARIST
Joel 1:13-15; 2:1-2
Psalm 9:1-8
Luke 11:14-26

DAILY PRAYER: Week B
2 Kings 23:36 - 24:17
1 Corinthians 12:12-26
Matthew 9:27-34",Normal,Normal,3
"Elizabeth Fry, 1845 [6] White",12/10/2019,,,,TRUE,FALSE,"Elizabeth Fry, 1845 [6] White
Saturday after Pentecost 17
Week of Proper 27 [3] Green

DAILY EUCHARIST
Joel 3:12-21
Psalm 97
Luke 11:27-28

DAILY PRAYER: Week B
Jeremiah 35:1-19
1 Corinthians 12:27 - 13:3
Matthew 9:35 - 10:4",Normal,Normal,3
Pentecost 18 [3] Green,13/10/2019,,,,TRUE,FALSE,"Pentecost 18 [3] Green
SPB Trinity 17
Week of Proper 28 [3] Green
(Ordination of the Rt Revd Mark Strange, Primus and Bishop of Moray, Ross and Caithness, 2007)


EUCHARIST

Continuous:
Jeremiah 29:1, 4-7
Psalm 66:1-10, (11-12)
2 Timothy 2:8-15
Luke 17:11-19

Thematic:
2 Kings 5:1-3, 7-15c
Psalm 111
2 Timothy 2:8-15
Luke 17:11-19

DAILY PRAYER: Week C
Proverbs 3:1-18
1 John 3:1-15
Mark 10:17-31

ALTERNATIVE PSALMS
Morning: Psalm 139:1-11, (12-18)
Evening: Psalms 127 and 128",Normal,Normal,3
Monday after Pentecost 18,14/10/2019,,,,TRUE,FALSE,"Monday after Pentecost 18
Week of Proper 28 [3] Green

DAILY EUCHARIST
Romans 1:1-7
Psalm 98
Luke 11:29-32

DAILY PRAYER: Week C
Jeremiah 36:11-26
1 Corinthians 13:(1-3), 4-13
Matthew 10:5-15",Normal,Normal,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2019,,,,TRUE,FALSE,"Teresa of Avila, Teacher of the Faith, 1582 [6] White
Tuesday after Pentecost 18
Week of Proper 28 [3] Green

DAILY EUCHARIST
Romans 1:16-25
Psalm 19:1-4
Luke 11:37-41

DAILY PRAYER: Week C
Jeremiah 36:27 - 37:2
1 Corinthians 14:1-12
Matthew 10:16-23",Normal,Normal,3
Wednesday after Pentecost 18,16/10/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 18
Week of Proper 28 [3] Green

DAILY EUCHARIST
Romans 2:1-11
Psalm 62:1-9
Luke 11:42-46

DAILY PRAYER: Week C
Jeremiah 37:3-21
1 Corinthians 14:13-25
Matthew 10:24-33",Normal,Normal,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red",17/10/2019,,,,TRUE,FALSE,"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red
Thursday after Pentecost 18
Week of Proper 28 [3] Green

DAILY EUCHARIST
Romans 3:21-31
Psalm 130
Luke 11:47-54

DAILY PRAYER: Week C
Jeremiah 38:1-13
1 Corinthians 14:26-33a, 37-40
Matthew 10:34-42",Normal,Normal,3
"Luke, Evangelist [4] Red",18/10/2019,,,,TRUE,FALSE,"Luke, Evangelist [4] Red

EUCHARIST
Sirach 38:1-4, 6-10, 12-14
Psalm 147:1-7
2 Timothy 4:5-13, (14-17)
Luke 4:14-21 or Luke 10:1-9

MORNING PRAYER: Festivals
Ezekiel 47:1-12
Luke 1:1-4

EVENING PRAYER: Festivals
Isaiah 52:7-10
Acts 1:1-8

---

Friday after Pentecost 18
Week of Proper 28 [3] Green

DAILY EUCHARIST
Romans 4:1-8
Psalm 32
Luke 12:1-7

DAILY PRAYER: Week C
Jeremiah 38:14-28
1 Corinthians 15:1-11
Matthew 11:1-6",Normal,Normal,3
"Henry Martyn, Priest and Missionary, 1812 [6] White",19/10/2019,,,,TRUE,FALSE,"Henry Martyn, Priest and Missionary, 1812 [6] White
Saturday after Pentecost 18
Week of Proper 28 [3] Green

DAILY EUCHARIST
Romans 4:13-18
Psalm 105:5-10, 42-45
Luke 12:8-12

DAILY PRAYER: Week C
2 Kings 25:8-12, 22-26
1 Corinthians 15:12-29
Matthew 11:7-15",Normal,Normal,3
Pentecost 19 [3] Green,20/10/2019,,,,TRUE,FALSE,"Pentecost 19 [3] Green
SPB Trinity 18
Week of Proper 29 [3] Green
(Ordination of the Rt Revd Ian Paton, Bishop of St Andrews, Dunkeld and Dunblane, 2018)


EUCHARIST

Continuous:
Jeremiah 31:27-34
Psalm 119:97-104
2 Timothy 3:14 - 4:5
Luke 18:1-8

Thematic:
Genesis 32:22-31
Psalm 121
2 Timothy 3:14 - 4:5
Luke 18:1-8

DAILY PRAYER: Week D
Proverbs 4:1-18
1 John 3:16 - 4:6
Mark 10:35-45

ALTERNATIVE PSALMS
Morning: Psalm 142
Evening: Psalm 141",Normal,Normal,3
Monday after Pentecost 19,21/10/2019,,,,TRUE,FALSE,"Monday after Pentecost 19
Week of Proper 29 [3] Green

DAILY EUCHARIST
Romans 4:13, 19-25
Psalm 89:19-29
Luke 12:13-21

DAILY PRAYER: Week D
Jeremiah 44:1-14
1 Corinthians 15:30-41
Matthew 11:16-24",Normal,Normal,3
Tuesday after Pentecost 19,22/10/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 19
Week of Proper 29 [3] Green

DAILY EUCHARIST
Romans 5:6-21
Psalm 40:8-11
Luke 12:35-38

DAILY PRAYER: Week D
Lamentations 1:1-5, (6-9), 10-12
1 Corinthians 15:41-50
Matthew 11:25-30",Normal,Normal,3
"James of Jerusalem, Martyr, c.62 [4] Red",23/10/2019,,,,TRUE,FALSE,"James of Jerusalem, Martyr, c.62 [4] Red
Wednesday after Pentecost 19
Week of Proper 29 [3] Green

DAILY EUCHARIST
Romans 6:12-18
Psalm 124
Luke 12:39-48

DAILY PRAYER: Week D
Lamentations 2:8-15
1 Corinthians 15:51-58
Matthew 12:1-14",Normal,Normal,3
Thursday after Pentecost 19,24/10/2019,,,,TRUE,FALSE,"Thursday after Pentecost 19
Week of Proper 29 [3] Green

DAILY EUCHARIST
Romans 6:19-23
Psalm 1
Luke 12:49-53

DAILY PRAYER: Week D
Ezra 1:1-11
1 Corinthians 16:1-9
Matthew 12:15-21",Normal,Normal,3
Friday after Pentecost 19,25/10/2019,,,,TRUE,FALSE,"Friday after Pentecost 19
Week of Proper 29 [3] Green

DAILY EUCHARIST
Romans 7:18-25a
Psalm 119:33-40
Luke 12:54-59

DAILY PRAYER: Week D
Ezra 3:1-13
1 Corinthians 16:10-24
Matthew 12:22-32",Normal,Normal,3
Saturday after Pentecost 19,26/10/2019,,,,TRUE,FALSE,"Saturday after Pentecost 19
Week of Proper 29 [3] Green

DAILY EUCHARIST
Romans 8:1-11
Psalm 24:1-6
Luke 13:1-9

DAILY PRAYER: Week D
Ezra 4:7, 11-24
Philemon 1-25
Matthew 12:33-42",Normal,Normal,3
Pentecost 20 [3] Green,27/10/2019,,,,TRUE,FALSE,"Pentecost 20 [3] Green
SPB Trinity 19
Week of Proper 30 [3] Green

EUCHARIST

Continuous:
Joel 2:23-32
Psalm 65
2 Timothy 4:6-8, 16-18
Luke 18:9-14

Thematic:
Sirach 35:12-17 or Jeremiah 14:7-10, 19-22
Psalm 84:1-7
2 Timothy 4:6-8, 16-18
Luke 18:9-14

DAILY PRAYER: Week A
Ecclesiastes 11:1-10
2 Timothy 2:1-7
Mark 12:18-34

ALTERNATIVE PSALMS
Morning: Psalm 119:89-96, (97-104)
Evening: Psalm 119:121-128, (129-136)",Normal,Normal,3
"Simon and Jude, Apostles [4] Red",28/10/2019,,,,TRUE,FALSE,"Simon and Jude, Apostles [4] Red

EUCHARIST
Deuteronomy 32:1-4 or Isaiah 28:14-16
Psalm 119:89-96
Ephesians 2:13-22
John 15:17-27

MORNING PRAYER: Festivals
Isaiah 28:9-16 or Jeremiah 3:12-18
Ephesians 4:1-16

EVENING PRAYER: Festivals
Isaiah 4:2-6
John 14:15-31

---

Monday after Pentecost 20
Week of Proper 30 [3] Green

DAILY EUCHARIST
Romans 8:12-17
Psalm 68:1-6, 19-20
Luke 13:10-17

DAILY PRAYER: Week A
Zechariah 1:7-17
Revelation 1:4-20
Matthew 12:43-50",Normal,Normal,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2019,,,,TRUE,FALSE,"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red
Tuesday after Pentecost 20
Week of Proper 30 [3] Green

DAILY EUCHARIST
Romans 8:18-25
Psalm 126
Luke 13:18-21

DAILY PRAYER: Week A
Ezra 5:1-17
Revelation 4:1-11 
Matthew 13:1-9",Normal,Normal,3
Wednesday after Pentecost 20,30/10/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 20
Week of Proper 30 [3] Green

DAILY EUCHARIST
Romans 8:26-30
Psalm 13
Luke 13:22-30

DAILY PRAYER: Week A
Ezra 6:1-22
Revelation 5:1-10
Matthew 13:10-17",Normal,Normal,3
Thursday after Pentecost 20,31/10/2019,,,,TRUE,FALSE,"Thursday after Pentecost 20
Week of Proper 30 [3] Green

DAILY EUCHARIST
Romans 8:31-39
Psalm 30
Luke 13:31-35

MORNING PRAYER: Week A
Nehemiah 1:1-11
Revelation 5:11 - 6:11
Matthew 13:18-23

EVENING PRAYER for Eve of All Saints: Festivals
Wisdom of Solomon 3:1-9
Revelation 19:1, 4-10",Normal,Normal,3
All Saints [2] White,01/11/2019,,,,TRUE,FALSE,"All Saints [2] White

EUCHARIST (YEAR C)
Daniel 7:1-3, 15-18
Psalm 149
Ephesians 1:11-23
Luke 6:20-36

MORNING PRAYER: Festivals
2 Esdras 2:42-47
Hebrews 11:32 - 12:2

EVENING PRAYER: Festivals
Wisdom of Solomon 5:1-5, 14-16
Revelation 21:1-4, 22 - 22:5

---

Friday after Pentecost 20
Week of Proper 30 [3] Green

DAILY EUCHARIST
Romans 9:1-5
Psalm 147:13-21
Luke 14:1-6

DAILY PRAYER: Week A
Nehemiah 2:1-20
Revelation 6:12 - 7:4
Matthew 13:24-30",Normal,Normal,3
All Souls [5] Violet or White,02/11/2019,,,,TRUE,FALSE,"All Souls [5] Violet or White

EUCHARIST
Wisdom of Solomon 3:1-9 or Lamentations 3:17-26, 31-33
Psalm 116:1-8 or Psalm 23
1 Peter 1:3-9 or Romans 5:5-11
John 6:37-40 or John 11:21-27

MORNING PRAYER: Festivals
Isaiah 25:6-9
1 Peter 1:3-9 or John 6:37-40

EVENING PRAYER: Festivals
Job 19:21-27
John 20:1-9

---

Saturday after Pentecost 20
Week of Proper 30 [3] Green

DAILY EUCHARIST
Romans 11:1-6, 11-12, 25-29
Psalm 94:14-19
Luke 14:1, 7-11

DAILY PRAYER: Week A
Nehemiah 4:1-23
Revelation 7:(4-8), 9-17
Matthew 13:31-35",Normal,Normal,3
Pentecost 21 [3] Green,03/11/2019,,,,TRUE,FALSE,"Pentecost 21 [3] Green
SPB Trinity 20
Week of Proper 31 [3] Green

EUCHARIST

Continuous:
Habakkuk 1:1-4; 2:1-4
Psalm 119:137-144
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

Thematic:
Isaiah 1:10-18
Psalm 32:1-7
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

DAILY PRAYER: Week B
Daniel 7:1-18
Revelation 7:9-17
Luke 6:17-31

ALTERNATIVE PSALMS
Morning: Psalms 111 (and 117)
Evening: Psalm 145:1-9",Normal,Normal,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White (translated from 3 November)",04/11/2019,,,,TRUE,FALSE,"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White (translated from 3 November)
Monday after Pentecost 21
Week of Proper 31 [3] Green

DAILY EUCHARIST
Romans 11:29-36
Psalm 69:31-38
Luke 14:12-14

DAILY PRAYER: Week B
Nehemiah 6:1-19
Revelation 10:1-11
Matthew 13:36-43",Normal,Normal,3
Tuesday after Pentecost 21,05/11/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 21
Week of Proper 31 [3] Green

DAILY EUCHARIST
Romans 12:1-16
Psalm 131
Luke 14:15-24

DAILY PRAYER: Week B
Nehemiah 12:27-31a, 42b-47
Revelation 11:1-19
Matthew 13:44-52",Normal,Normal,3
Wednesday after Pentecost 21,06/11/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 21
Week of Proper 31 [3] Green

DAILY EUCHARIST
Romans 13:8-10
Psalm 112
Luke 14:25-33

DAILY PRAYER: Week B
Nehemiah 13:4-22
Revelation 12:1-12
Matthew 13:53-58",Normal,Normal,3
"Willibrord, Bishop and Missionary, 739 [6] White",07/11/2019,,,,TRUE,FALSE,"Willibrord, Bishop and Missionary, 739 [6] White
Thursday after Pentecost 21
Week of Proper 31 [3] Green

DAILY EUCHARIST
Romans 14:7-12
Psalm 27:1-6, 17-18
Luke 15:1-10

DAILY PRAYER: Week B
Ezra 7:(1-10), 11-26
Revelation 14:1-13
Matthew 14:1-12",Normal,Normal,3
Friday after Pentecost 21,08/11/2019,,,,TRUE,FALSE,"Friday after Pentecost 21
Week of Proper 31 [3] Green

DAILY EUCHARIST
Romans 15:14-21
Psalm 98
Luke 16:1-8

DAILY PRAYER: Week B
Ezra 7:27-28; 8:21-36
Revelation 15:1-8
Matthew 14:13-21",Normal,Normal,3
"George Hay Forbes, Priest, 1875 [6] White",09/11/2019,,,,TRUE,FALSE,"George Hay Forbes, Priest, 1875 [6] White
Saturday after Pentecost 21
Week of Proper 31 [3] Green

DAILY EUCHARIST
Romans 16:3-9, 16, 22-27
Psalm 145:1-7
Luke 16:9-15

DAILY PRAYER: Week B
Ezra 9:1-15
Revelation 17:1-14
Matthew 14:22-36",Normal,Normal,3
Pentecost 22 [3] Green,10/11/2019,,,,TRUE,FALSE,"Pentecost 22 [3] Green
SPB Trinity 21
Week of Proper 32 [3] Green
(Remembrance Sunday—see additional readings below)

EUCHARIST

Continuous:
Haggai 1:15b - 2:9
Psalm 145:1-5, 17-21 or Psalm 98
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

Thematic:
Job 19:23-27a
Psalm 17:1-9
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

DAILY PRAYER: Week C
Judges 7:2-22
Romans 8:31-39
John 15:9-17

ALTERNATIVE PSALMS
Morning: Psalm 82
Evening: Psalm 46

---

Remembrance Sunday

Job 19:21-27
Psalm 90
1 Corinthians 15:51-57
John 6:37-40",Normal,Normal,3
"Martin of Tours, Bishop, c.397 [6] White",11/11/2019,,,,TRUE,FALSE,"Martin of Tours, Bishop, c.397 [6] White
Monday after Pentecost 22
Week of Proper 32 [3] Green

DAILY EUCHARIST
Wisdom of Solomon 1:1-7
Psalm 139:1-9
Luke 17:1-6

DAILY PRAYER: Week C
Nehemiah 9:1-15, (16-25)
Revelation 18:1-8
Matthew 15:1-20",Normal,Normal,3
"Machar, Bishop, c.600 [6] White",12/11/2019,,,,TRUE,FALSE,"Machar, Bishop, c.600 [6] White
Tuesday after Pentecost 22
Week of Proper 32 [3] Green

DAILY EUCHARIST
Wisdom of Solomon 2:23 - 3:9
Psalm 34:15-22
Luke 17:7-10

DAILY PRAYER: Week C
Nehemiah 9:26-38
Revelation 18:9-20
Matthew 15:21-28",Normal,Normal,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White (translated from 10 November)",13/11/2019,,,,TRUE,FALSE,"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White (translated from 10 November)
Wednesday after Pentecost 22
Week of Proper 32 [3] Green

DAILY EUCHARIST
Wisdom of Solomon 6:1-11
Psalm 82
Luke 17:11-19

DAILY PRAYER: Week C
Nehemiah 7:73b - 8:3, 5-18
Revelation 18:21-24
Matthew 15:29-39",Normal,Normal,3
Thursday after Pentecost 22,14/11/2019,,,,TRUE,FALSE,"Thursday after Pentecost 22
Week of Proper 32 [3] Green
(Ordination of Samuel Seabury, Bishop, 1784)

DAILY EUCHARIST
Wisdom of Solomon 7:21 - 8:1
Psalm 119:89-96
Luke 17:20-25

DAILY PRAYER: Week C
1 Maccabees 1:1-28
Revelation 19:1-10
Matthew 16:1-12",Normal,Normal,3
Friday after Pentecost 22,15/11/2019,,,,TRUE,FALSE,"Friday after Pentecost 22
Week of Proper 32 [3] Green

DAILY EUCHARIST
Wisdom of Solomon 13:1-9
Psalm 19:1-4
Luke 17:26-37

DAILY PRAYER: Week C
1 Maccabees 1:41-63
Revelation 19:11-16
Matthew 16:13-20",Normal,Normal,3
"Margaret of Scotland, 1093 [4] White",16/11/2019,,,,TRUE,FALSE,"Margaret of Scotland, 1093 [4] White

EUCHARIST
Proverbs 31:10-13, (14-24), 25-31
Psalm 112
2 Timothy 1:1-7
Matthew 13:44-46 or Luke 11:33-36

MORNING PRAYER: Festivals
Isaiah 35:1-10
Matthew 13:44-46 or Luke 11:33-36

EVENING PRAYER: Festivals
Wisdom of Solomon 6:1-21
Revelation 7:9-17

---

Saturday after Pentecost 22
Week of Proper 32 [3] Green

DAILY EUCHARIST
Wisdom of Solomon 18:14-16; 19:6-9
Psalm 105:1-6, 37-45
Luke 18:1-8

DAILY PRAYER: Week C
1 Maccabees 2:1-28
Revelation 20:1-6
Matthew 16:21-28",Normal,Normal,3
Pentecost 23 [3] Green,17/11/2019,,,,TRUE,FALSE,"Pentecost 23 [3] Green
SPB Trinity 22
Week of Proper 33 [3] Green

EUCHARIST

Continuous:
Isaiah 65:17-25
Psalm 98 or Canticle: Isaiah 12
2 Thessalonians 3:6-13
Luke 21:5-19

Thematic:
Malachi 4:1-2a
Psalm 98
2 Thessalonians 3:6-13
Luke 21:5-19

DAILY PRAYER: Week D
1 Kings 1:15-40
Revelation 1:4-18
Luke 9:1-6

ALTERNATIVE PSALMS
Morning: Psalm 89:19-29
Evening: Psalm 95 or Psalm 97",Normal,Normal,3
"Fergus, Bishop, c.750 [6] White",18/11/2019,,,,TRUE,FALSE,"Fergus, Bishop, c.750 [6] White
Monday after Pentecost 23
Week of Proper 33 [3] Green

DAILY EUCHARIST
1 Maccabees 1:1-15, 54-57, 62-64
Psalm 79
Luke 18:35-43

DAILY PRAYER: Week D
1 Maccabees 3:1-24
Revelation 20:7-15
Matthew 17:1-13",Normal,Normal,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)",19/11/2019,,,,TRUE,FALSE,"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)
Tuesday after Pentecost 23
Week of Proper 33 [3] Green

DAILY EUCHARIST
2 Maccabees 6:18-31
Psalm 3
Luke 19:1-10

DAILY PRAYER: Week D
1 Maccabees 3:25-41
Revelation 21:1-8
Matthew 17:14-21",Normal,Normal,3
Wednesday after Pentecost 23,20/11/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 23
Week of Proper 33 [3] Green

DAILY EUCHARIST
2 Maccabees 7:1, 20-31, 39-42
Psalm 17:1-8
Luke 19:11-28

DAILY PRAYER: Week D
1 Maccabees 3:42-60
Revelation 21:9-21
Matthew 17:22-27",Normal,Normal,3
"Columban, Bishop, 615 [6] White",21/11/2019,,,,TRUE,FALSE,"Columban, Bishop, 615 [6] White
Thursday after Pentecost 23
Week of Proper 33 [3] Green

DAILY EUCHARIST
1 Maccabees 2:15-29
Psalm 129
Luke 19:41-44

DAILY PRAYER: Week D
1 Maccabees 4:1-25
Revelation 21:22 - 22:5
Matthew 18:1-9",Normal,Normal,3
"Cecilia, Martyr, c.230 [6] White",22/11/2019,,,,TRUE,FALSE,"Cecilia, Martyr, c.230 [6] White
Friday after Pentecost 23
Week of Proper 33 [3] Green

DAILY EUCHARIST
1 Maccabees 4:36-37, 52-59
Psalm 113 or Psalm 122
Luke 19:45-48

DAILY PRAYER: Week D
1 Maccabees 4:36-59
Revelation 22:6-13
Matthew 18:10-20",Normal,Normal,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red",23/11/2019,,,,TRUE,FALSE,"Clement of Rome, Bishop and Martyr, c.100 [6] Red
Saturday after Pentecost 23
Week of Proper 33 [3] Green

DAILY EUCHARIST
1 Maccabees 6:1-13
Psalm 124
Luke 20:27-40

DAILY PRAYER: Week D
Isaiah 65:17-25
Revelation 22:14-21
Matthew 18:21-35",Normal,Normal,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),24/11/2019,,,,TRUE,FALSE,"The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent)
Week of Proper 34

EUCHARIST

Continuous:
Jeremiah 23:1-6
Canticle: Luke 1:68-79
Colossians 1:11-20
Luke 23:33-43

Thematic:
Jeremiah 23:1-6
Psalm 46
Colossians 1:11-20
Luke 23:33-43

DAILY PRAYER: Week A
2 Samuel 23:1-7 or 1 Maccabees 2:15-29
Revelation 3:7-22
Matthew 28:16-20

ALTERNATIVE PSALMS
Morning: Psalm 29
Evening: Psalm 110",Normal,Normal,3
"Lucy Menzies, 1954 [6] White (translated from 24 November)",25/11/2019,,,,TRUE,FALSE,"Lucy Menzies, 1954 [6] White (translated from 24 November)
Monday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Daniel 1:1-20
Psalm 24:1-6
Luke 21:1-4

DAILY PRAYER: Week A
Joel 3:1-2, 9-17
1 Peter 1:1-12
Matthew 19:1-12",Normal,Normal,3
Tuesday after the Last Sunday after Pentecost,26/11/2019,,,,TRUE,FALSE,"Tuesday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Daniel 2:31-45
Psalm 96
Luke 21:5-9

DAILY PRAYER: Week A
Nahum 1:1-13
1 Peter 1:13-25
Matthew 19:13-22",Normal,Normal,3
Wednesday after the Last Sunday after Pentecost,27/11/2019,,,,TRUE,FALSE,"Wednesday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Daniel 5:1-6, 13-28
Psalm 98
Luke 21:10-19

DAILY PRAYER: Week A
Obadiah 15-21
1 Peter 2:1-10
Matthew 19:23-30",Normal,Normal,3
Thursday after the Last Sunday after Pentecost,28/11/2019,,,,TRUE,FALSE,"Thursday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Daniel 6:6-27
Psalm 99
Luke 21:20-28

DAILY PRAYER: Week A
Zephaniah 3:1-13
1 Peter 2:11-25
Matthew 20:1-16",Normal,Normal,3
Friday after the Last Sunday after Pentecost,29/11/2019,,,,TRUE,FALSE,"Friday after the Last Sunday after Pentecost
Week of Proper 34 [3] (Green)

DAILY EUCHARIST
Daniel 7:1-14
Psalm 93
Luke 21:29-33

DAILY PRAYER: Week A
Isaiah 24:14-23
1 Peter 3:13 - 4:6
Matthew 20:17-28",Normal,Normal,3
