Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Pentecost 5 [3] Green; SPB Trinity 4,19/06/2016,,,,TRUE,FALSE,"Week of Proper 12 [3] Green

EUCHARIST

Continuous:
1 Kings 19:1-4, (5-7), 8-15a
Psalm 42 and/or 43
Galatians 3:23-29
Luke 8:26-39

Thematic:
Isaiah 65:1-9
Psalm 22:19-28
Galatians 3:23-29
Luke 8:26-39

DAILY PRAYER: Week B
Jeremiah 10:1-16
Acts 27:1-12
Luke 8:26-39

ALTERNATIVE PSALMS
Morning: Psalm 46
Evening: Psalm 49",Normal,Normal,3
"Fillan, Abbot, c.750 [6] Red",20/06/2016,,,,TRUE,FALSE,"Week of Proper 12 [3] Green

DAILY EUCHARIST
2 Kings 17:5-8, 13-18
Psalm 60
Matthew 7:1-5

DAILY PRAYER: Week B
Numbers 16:1-19
Romans 3:21-31
Matthew 19:13-22",Normal,Normal,3
Tuesday after Pentecost 5,21/06/2016,,,,TRUE,FALSE,"Week of Proper 12 [3] Green

DAILY EUCHARIST
2 Kings 19:9-21, 31-36
Psalm 48
Matthew 7:6, 12-14

DAILY PRAYER: Week B
Numbers 16:20-35
Romans 4:1-12
Matthew 19:23-30",Normal,Normal,3
"Alban, Martyr [6] Red",22/06/2016,,,,TRUE,FALSE,"Week of Proper 12 [3] Green

DAILY EUCHARIST
2 Kings 22:8-13; 23:1-3
Psalm 119:33-40
Matthew 7:15-20

DAILY PRAYER: Week B
Numbers 16:36-50
Romans 4:13-25
Matthew 20:1-16",Normal,Normal,3
Thursday after Pentecost 5,23/06/2016,,,,TRUE,FALSE,"Week of Proper 12 [3] Green

DAILY EUCHARIST
2 Kings 24:8-17
Psalm 79
Matthew 7:21-29

DAILY PRAYER: Week B
Numbers 17:1-11
Romans 5:1-11
Matthew 20:17-28",Normal,Normal,3
The Birth of John the Baptist [4] White,24/06/2016,,,,TRUE,FALSE,"The Birth of John the Baptist [4] White

EUCHARIST
Isaiah 40:1-11
Psalm 85:7-13
Acts 13:14b-26 or Galatians 3:23-29
Luke 1:57-66, (67-79), 80

MORNING PRAYER: Festivals
Malachi 3:1-5
John 3:22-30

EVENING PRAYER: Festivals
Malachi 4:1-6
Matthew 11:2-19",Normal,Normal,3
"Moluag of Lismore, Bishop, c.592 [6] White",25/06/2016,,,,TRUE,FALSE,"Week of Proper 12 [3] Green

DAILY EUCHARIST
Lamentations 18:1-15
Psalm 123
Matthew 8:5-17

DAILY PRAYER: Week B
Numbers 20:14-29
Romans 6:1-11
Matthew 21:1-11",Normal,Normal,3
Pentecost 6 [3] Green; SPB Trinity 5,26/06/2016,,,,TRUE,FALSE,"Week of Proper 13 [3] Green

EUCHARIST

Continuous:
2 Kings 2:1-2, 6-14
Psalm 77:1-2, 11-20
Galatians 5:1, 13-25
Luke 9:51-62

Thematic:
1 Kings 19:15-16, 19-21
Psalm 16
Galatians 5:1, 13-25
Luke 9:51-62

DAILY PRAYER: Week C
John 11:1-14
Acts 27:33-44
Luke 9:51-62

ALTERNATIVE PSALMS
Morning: Psalm 50
Evening: Psalm 53",Normal,Normal,3
"Alexander Jolly, Bishop, 1838 [6] White",27/06/2016,,,,TRUE,FALSE,"Week of Proper 13 [3] Green

DAILY EUCHARIST
Amos 2:6-10, 13-16
Psalm 50:14-24
Matthew 8:18-22

DAILY PRAYER: Week C
Numbers 22:1-21
Romans 6:12-23
Matthew 21:12-22",Normal,Normal,3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White",28/06/2016,,,,TRUE,FALSE,"Week of Proper 13 [3] Green

DAILY EUCHARIST
Amos 3:1-8; 4:11-12
Psalm 5
Matthew 8:23-27

DAILY PRAYER: Week C
Numbers 22:21-38
Romans 7:1-12
Matthew 21:23-32",Normal,Normal,3
"Peter, Apostle or Peter and Paul, Apostles [4] Red",29/06/2016,,,,TRUE,FALSE,"Peter, Apostle [4] Red

EUCHARIST
Ezekiel 3:4-11 or Ezekiel 3:22-27
Psalm 125
1 Peter 2:19-25
Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 9:32-43

EVENING PRAYER: Festivals
Ezekiel 34:11-16
John 21:15-22

Peter, Apostle or Peter and Paul, Apostles [4] Red

EUCHARIST
Ezekiel 34:11-16 or Zechariah 4:1-6a, 10-14
Psalm 125
2 Timothy 4:(1-5), 6-8, 17-18
John 21:15-19 or Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 11:1-18

EVENING PRAYER: Festivals
Isaiah 49:1-6
Galatians 2:1-9",Normal,Normal,3
"Robert Leighton, Bishop, 1684 [6] White (translated from 26 June)",30/06/2016,,,,TRUE,FALSE,"Week of Proper 13 [3] Green

DAILY EUCHARIST
Amos 7:10-17
Psalm 19:7-10
Matthew 9:1-8

DAILY PRAYER: Week C
Numbers 23:11-26
Romans 8:1-11
Matthew 22:1-14",Normal,Normal,3
"Serf, Bishop, c.550 [6] White",01/07/2016,,,,TRUE,FALSE,"Week of Proper 13 [3] Green

DAILY EUCHARIST
Amos 8:4-6, 9-12
Psalm 119:1-8
Matthew 9:9-13

DAILY PRAYER: Week C
Numbers 24:1-13
Romans 8:12-17
Matthew 22:15-22",Normal,Normal,3
Saturday after Pentecost 6,02/07/2016,,,,TRUE,FALSE,"Week of Proper 13 [3] Green

DAILY EUCHARIST
Amos 9:11-15
Psalm 85:7-13
Matthew 9:14-17

DAILY PRAYER: Week C
Numbers 24:12-25
Romans 8:18-25
Matthew 22:23-40",Normal,Normal,3
Pentecost 7 [3] Green; SPB Trinity 6,03/07/2016,,,,TRUE,FALSE,"Week of Proper 14 [3] Green

EUCHARIST

Continuous:
2 Kings 5:1-14
Psalm 30
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

Thematic:
Isaiah 66:10-14
Psalm 66:1-9
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

DAILY PRAYER: Week D
Jeremiah 20:1-11a
Acts 28:1-16
Luke 10:1-11, 16-20

ALTERNATIVE PSALMS
Morning: Psalm 56
Evening: Psalm 64",Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 21 December) (translated from 3 July)",04/07/2016,,,,TRUE,FALSE,"Thomas, Apostle [4] Red (if not kept on 21 December)

EUCHARIST
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

MORNING PRAYER: Festivals
Job 42:1-6
1 Peter 1:3-9

EVENING PRAYER: Festivals
Isaiah 43:8-13
John 14:1-7",Normal,Normal,3
Tuesday after Pentecost 7,05/07/2016,,,,TRUE,FALSE,"Week of Proper 14 [3] Green

DAILY EUCHARIST
Hosea 8:4-7, 11-13
Psalm 115:1-10
Matthew 9:32-38

DAILY PRAYER: Week D
Numbers 32:1-6, 16-27
Romans 8:31-39
Matthew 23:13-26",Normal,Normal,3
"Palladius, Bishop, c.450 [6] White",06/07/2016,,,,TRUE,FALSE,"Week of Proper 14 [3] Green

DAILY EUCHARIST
Hosea 10:1-3, 7-8, 12
Psalm 105:1-7
Matthew 10:1-7

DAILY PRAYER: Week D
Numbers 35:1-3, 9-15, 30-34
Romans 9:1-18
Matthew 23:27-39",Normal,Normal,3
"Boisil, Prior of Melrose, c.642 [6] White",07/07/2016,,,,TRUE,FALSE,"Week of Proper 14 [3] Green

DAILY EUCHARIST
Hosea 11:1-9
Psalm 80:1-7
Matthew 10:7-15

DAILY PRAYER: Week D
Deuteronomy 1:1-18
Romans 9:19-33
Matthew 24:1-14",Normal,Normal,3
Friday after Pentecost 7,08/07/2016,,,,TRUE,FALSE,"Week of Proper 14 [3] Green

DAILY EUCHARIST
Hosea 14:1-9
Psalm 51:1-12
Matthew 10:16-23

DAILY PRAYER: Week D
Deuteronomy 3:18-28
Romans 10:1-13
Matthew 24:15-31",Normal,Normal,3
Saturday after Pentecost 7,09/07/2016,,,,TRUE,FALSE,"Week of Proper 14 [3] Green

DAILY EUCHARIST
Isaiah 6:1-8
Psalm 93
Matthew 10:24-33

DAILY PRAYER: Week D
Deuteronomy 31:7-13; 34:1-12
Romans 10:14-21
Matthew 24:32-51",Normal,Normal,3
Pentecost 8 [3] Green; SPB Trinity 7,10/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

EUCHARIST

Continuous:
Amos 7:7-17
Psalm 82
Colossians 1:1-14
Luke 10:25-37

Thematic:
Deuteronomy 30:9-14
Psalm 25:1-10
Colossians 1:1-14
Luke 10:25-37

DAILY PRAYER: Week A
Job 4:1; 5:6-27 or Sirach 4:11-31
Acts 28:17-30
Luke 10:25-37

ALTERNATIVE PSALMS
Morning: Psalm 60
Evening: Psalm 66",Normal,Normal,3
"Benedict of Nursia, Abbot, c.550 [6] White",11/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

DAILY EUCHARIST
Isaiah 1:10-17
Psalm 50:7-15
Matthew 10:34 - 11:1

DAILY PRAYER: Week A
Joshua 2:1-14
Romans 11:1-12
Matthew 25:1-13",Normal,Normal,3
"Drostan of Deer, Abbot, c.600 [6] White",12/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

DAILY EUCHARIST
Isaiah 7:1-9
Psalm 48
Matthew 11:20-24

DAILY PRAYER: Week A
Joshua 2:15-24
Romans 11:13-24
Matthew 25:14-30",Normal,Normal,3
Wednesday after Pentecost 8,13/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

DAILY EUCHARIST
Isaiah 10:5-7, 13-16
Psalm 94:5-15
Matthew 11:25-27

DAILY PRAYER: Week A
Joshua 3:1-13
Romans 11:25-36
Matthew 25:31-46",Normal,Normal,3
Thursday after Pentecost 8,14/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

DAILY EUCHARIST
Isaiah 26:7-9, 12, 16-19
Psalm 102:12-22
Matthew 11:28-30

DAILY PRAYER: Week A
Joshua 3:14 - 4:7
Romans 12:1-8
Matthew 26:1-16",Normal,Normal,3
Friday after Pentecost 8,15/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

DAILY EUCHARIST
Isaiah 38:1-6, 21
Psalm 6
Matthew 12:1-8

DAILY PRAYER: Week A
Joshua 4:19 - 5:1, 10-15
Romans 12:9-21
Matthew 26:17-25",Normal,Normal,3
Saturday after Pentecost 8,16/07/2016,,,,TRUE,FALSE,"Week of Proper 15 [3] Green

DAILY EUCHARIST
Micah 2:1-5
Psalm 10:1-9, 18-19
Matthew 12:14-21

DAILY PRAYER: Week A
Joshua 6:1-14
Romans 13:1-7
Matthew 26:26-35",Normal,Normal,3
Pentecost 9 [3] Green; SPB Trinity 8,17/07/2016,,,,TRUE,FALSE,"Week of Proper 16 [3] Green

EUCHARIST

Continuous:
Amos 8:1-12
Psalm 52
Colossians 1:15-28
Luke 10:38-42

Thematic:
Genesis 18:1-10a
Psalm 15
Colossians 1:15-28
Luke 10:38-42

DAILY PRAYER: Week B
Job 13:13-14 or Sirach 18:1-14
Hebrews 2:5-18
Luke 10:38-42

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 73",Normal,Normal,3
Monday after Pentecost 9,18/07/2016,,,,TRUE,FALSE,"Week of Proper 16 [3] Green

DAILY EUCHARIST
Micah 6:1-8
Psalm 50:5-15
Matthew 12:38-42

DAILY PRAYER: Week B
Joshua 7:1-13
Romans 13:8-14
Matthew 26:36-46",Normal,Normal,3
Tuesday after Pentecost 9,19/07/2016,,,,TRUE,FALSE,"Week of Proper 16 [3] Green

DAILY EUCHARIST
Micah 7:14-15, 18-20
Psalm 85:1-7
Matthew 12:46-50

DAILY PRAYER: Week B
Joshua 8:11-22
Romans 14:1-12
Matthew 26:47-56",Normal,Normal,3
Wednesday after Pentecost 9,20/07/2016,,,,TRUE,FALSE,"Week of Proper 16 [3] Green

DAILY EUCHARIST
Jeremiah 1:1, 4-10
Psalm 71:1-6, 15-17
Matthew 13:1-9

DAILY PRAYER: Week B
Joshua 8: 30-35
Romans 14:13-23
Matthew 26:57-68",Normal,Normal,3
"William Wilberforce, 1833 [6] White",21/07/2016,,,,TRUE,FALSE,"Week of Proper 16 [3] Green

DAILY EUCHARIST
Jeremiah 2:1-3, 7-13
Psalm 36:5-10
Matthew 13:10-17

DAILY PRAYER: Week B
Joshua 9:3-21
Romans 15:1-13
Matthew 26:69-75",Normal,Normal,3
Mary Magdalene [4] White,22/07/2016,,,,TRUE,FALSE,"Mary Magdalene [4] White

EUCHARIST
Judith 9:1, 11-14 or Song of Solomon 3:1-4
Psalm 42:1-7
2 Corinthians 5:14-17
John 20:1-2, 11-18

MORNING PRAYER: Festivals
Zephaniah 3:14-20
Mark 15:27 - 16:7

EVENING PRAYER: Festivals
Exodus 15:19-21
2 Corinthians 1:3-7",Normal,Normal,3
Saturday after Pentecost 9,23/07/2016,,,,TRUE,FALSE,"Week of Proper 16 [3] Green

DAILY EUCHARIST
Jeremiah 7:1-11
Psalm 84
Matthew 13:24-30

DAILY PRAYER: Week B
Joshua 23:1-16
Romans 15:25-33
Matthew 27:11-23",Normal,Normal,3
Pentecost 10 [3] Green; SPB Trinity 9,24/07/2016,,,,TRUE,FALSE,"Week of Proper 17 [3] Green

EUCHARIST

Continuous:
Hosea 1:2-10
Psalm 85
Colossians 2:6-15, (16-19)
Luke 11:1-13

Thematic:
Genesis 18:20-32
Psalm 138
Colossians 2:6-15, (16-19)
Luke 11:1-13

DAILY PRAYER: Week C
Job 19:1-27a or Sirach 38:24-34
Hebrews 8:1-13
Luke 11:1-13

ALTERNATIVE PSALMS
Morning: Psalm 75
Evening: Psalm 74",Normal,Normal,3
"James, Apostle [4] Red",25/07/2016,,,,TRUE,FALSE,"James, Apostle [4] Red

EUCHARIST
Jeremiah 45:1-5
Psalm 7:1-10 or Psalm 126
Acts 11:27 - 12:2, (3)
Matthew 20:20-28

MORNING PRAYER: Festivals
Jeremiah 16:14-21
Mark 1:14-20

EVENING PRAYER: Festivals
Jeremiah 26:1-15
Matthew 10:16-32",Normal,Normal,3
"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White",26/07/2016,,,,TRUE,FALSE,"Week of Proper 17 [3] Green

DAILY EUCHARIST
Jeremiah 14:17-22
Psalm 79:9-13
Matthew 13:36-43

DAILY PRAYER: Week C
Judges 2:1-5, 11-23
Romans 16:17-27
Matthew 27:32-44",Normal,Normal,3
Wednesday after Pentecost 10,27/07/2016,,,,TRUE,FALSE,"Week of Proper 17 [3] Green

DAILY EUCHARIST
Jeremiah 15:10, 15-21
Psalm 59:1-4, 18-20
Matthew 13:44-46 

DAILY PRAYER: Week C
Judges 3:12-30
Acts 1:1-14
Matthew 27:45-54",Normal,Normal,3
Thursday after Pentecost 10,28/07/2016,,,,TRUE,FALSE,"Week of Proper 17 [3] Green

DAILY EUCHARIST
Jeremiah 18:1-6
Psalm 146:1-5
Matthew 13:47-53

DAILY PRAYER: Week C
Judges 4:4-23
Acts 1:15-26
Matthew 27:55-66",Normal,Normal,3
Martha and Mary of Bethany [6] White,29/07/2016,,,,TRUE,FALSE,"Week of Proper 17 [3] Green

DAILY EUCHARIST
Jeremiah 26:1-9
Psalm 69:1-9, 14-15
Matthew 13:54-58

DAILY PRAYER: Week C
Judges 5:1-18
Acts 2:1-21
Matthew 28:1-10",Normal,Normal,3
"Silas, Companion of Saint Paul [6] White",30/07/2016,,,,TRUE,FALSE,"Week of Proper 17 [3] Green

DAILY EUCHARIST
Jeremiah 26:11-16, 24
Psalm 69:16-17, 31-35
Matthew 14:1-12 

DAILY PRAYER: Week C
Judges 5:19-31
Acts 2:22-36
Matthew 28:11-20",Normal,Normal,3
Pentecost 11 [3] Green; SPB Trinity 10,31/07/2016,,,,TRUE,FALSE,"Week of Proper 18 [3] Green

EUCHARIST

Continuous:
Hosea 11:1-11
Psalm 107:1-9, 43
Colossians 3:1-11
Luke 12:13-21

Thematic:
Ecclesiastes 1:2, 12-14; 2:18-23
Psalm 49:1-12
Colossians 3:1-11
Luke 12:13-21

DAILY PRAYER: Week D
Job 28:(1-11), 12-28 or Sirach 42:15-25
Hebrews 11:17-31
Luke 12:13-21

ALTERNATIVE PSALMS
Morning: Psalm 80
Evening: Psalm 88",Normal,Normal,3
"Ignatius Loyola, Priest and Religious, 1556 [6] White (translated from 31 July)",01/08/2016,,,,TRUE,FALSE,"Week of Proper 18 [3] Green

DAILY EUCHARIST
Jeremiah 28:1-17
Psalm 119:89-96
Matthew 14:13-21

DAILY PRAYER: Week D
Judges 6:25-40
Acts 2:37-47
John 1:1-18",Normal,Normal,3
Tuesday after Pentecost 11,02/08/2016,,,,TRUE,FALSE,"Week of Proper 18 [3] Green

DAILY EUCHARIST
Jeremiah 30:1-2, 12-22
Psalm 102:16-22
Matthew 14:22-36

DAILY PRAYER: Week D
Judges 7:1-18
Acts 3:1-11
John 1:19-28",Normal,Normal,3
Wednesday after Pentecost 11,03/08/2016,,,,TRUE,FALSE,"Week of Proper 18 [3] Green

DAILY EUCHARIST
Jeremiah 31:1-7
Psalm 121
Matthew 15:21-28

DAILY PRAYER: Week D
Judges 7:19 - 8:12
Acts 3:12-26
John 1:29-42",Normal,Normal,3
Thursday after Pentecost 11,04/08/2016,,,,TRUE,FALSE,"Week of Proper 18 [3] Green

DAILY EUCHARIST
Jeremiah 31:31-34
Psalm 51:11-18
Matthew 16:13-23

DAILY PRAYER: Week D
Judges 8:22-35
Acts 4:1-12
John 1:43-51",Normal,Normal,3
"Oswald of Northumbria, Martyr, 642 [6] Red",05/08/2016,,,,TRUE,FALSE,"Week of Proper 18 [3] Green

DAILY EUCHARIST
Nahum 1:15; 2:2; 3:1-3, 6-7
Psalm 124
Matthew 16:24-28

DAILY PRAYER: Week D
Judges 9:1-16, 19-21
Acts 4:13-31
John 2:1-12

EVENING PRAYER before THE TRANSFIGURATION OF THE LORD [2] White: Festivals
1 Kings 19:1-12
2 Corinthians 3:1-9, 18",Normal,Normal,3
THE TRANSFIGURATION OF THE LORD [2] White,06/08/2016,,,,TRUE,FALSE,"THE TRANSFIGURATION OF THE LORD [2] White

EUCHARIST
Daniel 7:9-10, 13-14
Psalm 97 or Psalm 99
2 Peter 1:16-19
Luke 9:28-36

MORNING PRAYER: Festivals
Exodus 24:12-18
2 Corinthians 4:1-6

EVENING PRAYER: Festivals
Daniel 7:9-10, 13-14 or Exodus 3:1-15
John 12:27-36a",Normal,Normal,3
Pentecost 12 [3] Green; SPB Trinity 11,07/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

EUCHARIST

Continuous:
Isaiah 1:1, 10-20
Psalm 50:1-8, 22-23
Hebrews 11:1-3, 8-16
Luke 12:32-40

Thematic:
Genesis 15:1-6
Psalm 33:12-22
Hebrews 11:1-3, 8-16
Luke 12:32-40

DAILY PRAYER: Week A
Job 39:1-40 or Sirach 43:13-33
Hebrews 12:1-17
Luke 12:32-40

ALTERNATIVE PSALMS
Morning: Psalm 86
Evening: Psalm 91",Normal,Normal,3
"Dominic, Priest and Friar, 1221 [6] White",08/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

DAILY EUCHARIST
Ezekiel 1:1-5, 24-28
Psalm 148:1-4, 13-14
Matthew 17:22-27

DAILY PRAYER: Week A
Judges 12:1-7
Acts 5:12-26
John 3:1-21",Normal,Normal,3
"John Mason Neale, Priest, 1886 [6] White",09/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

DAILY EUCHARIST
Ezekiel 2:8 - 3:4
Psalm 119:65-72
Matthew 18:1-5, 10, 12-14

DAILY PRAYER: Week A
Judges 13:1-15
Acts 5:27-42
John 3:22-36",Normal,Normal,3
"Lawrence, Deacon and Martyr, 258 [6] Red",10/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

DAILY EUCHARIST
Ezekiel 9:1-7; 10:18-22
Psalm 113
Matthew 18:15-20

DAILY PRAYER: Week A
Judges 13:15-24
Acts 6:1-15
John 4:1-26",Normal,Normal,3
"Clare of Assisi, Religious, 1253 [6] White",11/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

DAILY EUCHARIST
Ezekiel 12:1-16
Psalm 39:11-15
Matthew 18:21 - 19:1

DAILY PRAYER: Week A
Judges 14:1-19
Acts 6:15 - 7:16
John 4:27-42",Normal,Normal,3
"Blane, Missionary, c.590 [6] White",12/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

DAILY EUCHARIST
Ezekiel 16:1-15, 59-63
Psalm 11
Matthew 19:3-12

DAILY PRAYER: Week A
Judges 14:20 - 15:20
Acts 7:17-29
John 4:43-54",Normal,Normal,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2016,,,,TRUE,FALSE,"Week of Proper 19 [3] Green

DAILY EUCHARIST
Ezekiel 18:1-13, 30-32
Psalm 51:11-18
Matthew 19:13-15

DAILY PRAYER: Week A
Judges 16:1-14
Acts 7:30-43
John 5:1-18",Normal,Normal,3
Pentecost 13 [3] Green; SPB Trinity 12,14/08/2016,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

EUCHARIST

Continuous:
Isaiah 5:1-7
Psalm 80:1-2, 8-19
Hebrews 11:29 - 12:2
Luke 12:49-56

Thematic:
Jeremiah 23:23-29
Psalm 82
Hebrews 11:29 - 12:2
Luke 12:49-56

DAILY PRAYER: Week B
Exodus 2:23 - 3:10
Hebrews 13:1-15
Luke 12:49-56

ALTERNATIVE PSALMS
Morning: Psalm 90
Evening: Psalm 92",Normal,Normal,3
Mary the Virgin [4] White,15/08/2016,,,,TRUE,FALSE,"Mary the Virgin [4] White

EUCHARIST
Isaiah 7:10-15 or Revelation 11:19 - 12:6, 10
Psalm 132:6-10, 13-14 or Psalm 45:10-17
Galatians 4:4-7
Luke 1:46-55 or Luke 2:1-7

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 2:1-12

EVENING PRAYER: Festivals
Jeremiah 31:1-14 or Zechariah 2:10-13
John 19:23-27 or Acts 1:6-14",Normal,Normal,3
"Maximilian Kolbe, Priest and Martyr, 1941 [6] Red (translated from 14 August)",16/08/2016,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

DAILY EUCHARIST
Ezekiel 28:1-10
Psalm 60:1-5
Matthew 19:23-30

DAILY PRAYER: Week B
Judges 18:1-15
Acts 8:1-13
John 5:30-47",Normal,Normal,3
Wednesday after Pentecost 13,17/08/2016,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

DAILY EUCHARIST
Ezekiel 34:1-11
Psalm 23
Matthew 20:1-16a

DAILY PRAYER: Week B
Judges 18:16-31
Acts 8:14-25
John 6:1-15",Normal,Normal,3
Thursday after Pentecost 13,18/08/2016,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

DAILY EUCHARIST
Ezekiel 36:22-28
Psalm 51:8-13
Matthew 22:1-14

DAILY PRAYER: Week B
Job 1:1-22
Acts 8:26-40
John 6:16-27",Normal,Normal,3
Friday after Pentecost 13,19/08/2016,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

DAILY EUCHARIST
Ezekiel 37:1-14
Psalm 107:1-8
Matthew 22:34-40

DAILY PRAYER: Week B
Job 2:1-13
Acts 9:1-9
John 6:27-40",Normal,Normal,3
"Bernard of Clairvaux, Abbot & Teacher of the Faith, 1153 [6] White",20/08/2016,,,,TRUE,FALSE,"Week of Proper 20 [3] Green

DAILY EUCHARIST
Ezekiel 43:1-7
Psalm 85:8-13
Matthew 23:1-12

DAILY PRAYER: Week B
Job 3:1-26
Acts 9:10-19a
John 6:41-51",Normal,Normal,3
Pentecost 14 [3] Green; SPB Trinity 13,21/08/2016,,,,TRUE,FALSE,"Week of Proper 21 [3] Green

EUCHARIST

Continuous:
Jeremiah 1:4-10
Psalm 71:1-6
Hebrews 12:18-29
Luke 13:10-17

Thematic:
Isaiah 58:9b-14
Psalm 103:1-8
Hebrews 12:18-29
Luke 13:10-17

DAILY PRAYER: Week C
Exodus 4:27 - 5:1
Hebrews 13:16-21
Luke 13:10-17

ALTERNATIVE PSALMS
Morning: Psalm 95
Evening: Psalm 116",Normal,Normal,3
Monday after Pentecost 14,22/08/2016,,,,TRUE,FALSE,"Week of Proper 21 [3] Green

DAILY EUCHARIST
2 Thessalonians 1:1-5, 11-12
Psalm 96:1-5
Matthew 23:13-22

DAILY PRAYER: Week C
Job 4:1; 5:1-11, 17-21, 26-27
Acts 9:19a-31
John 6:52-59",Normal,Normal,3
Tuesday after Pentecost 14,23/08/2016,,,,TRUE,FALSE,"Week of Proper 21 [3] Green

DAILY EUCHARIST
2 Thessalonians 2:1-17
Psalm 96:7-13
Matthew 23:23-26

DAILY PRAYER: Week C
Job 6:1-4, 8-15, 21
Acts 9:32-43
John 6:6-71",Normal,Normal,3
"Bartholomew, Apostle [4] Red",24/08/2016,,,,TRUE,FALSE,"Bartholomew, Apostle [4] Red

EUCHARIST
Deuteronomy 18:15-18 or Isaiah 43:8-13
Psalm 91 or Psalm 145:1-7
1 Corinthians 4:9-15
Luke 22:24-30

MORNING PRAYER: Festivals
Genesis 28:10-17
John 1:43-51

EVENING PRAYER: Festivals
Isaiah 66:1-2, 18-23
1 Peter 5:1-11",Normal,Normal,3
"Ebba of Coldingham, Abbess, 683 [6] White",25/08/2016,,,,TRUE,FALSE,"Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Corinthians 1:1-9
Psalm 145:1-7
Matthew 24:42-51

DAILY PRAYER: Week C
Job 8:1-10, 20-22
Acts 10:17-33
John 7:14-36",Normal,Normal,3
Friday after Pentecost 14,26/08/2016,,,,TRUE,FALSE,"Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Corinthians 1:17-25
Psalm 97
Matthew 25:1-13

DAILY PRAYER: Week C
Job 9:1-15, 32-35
Acts 10:34-48
John 7:37-52",Normal,Normal,3
"Monnica, Mother of Augustine of Hippo, 387 [6] White",27/08/2016,,,,TRUE,FALSE,"Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Corinthians 1:26-31
Psalm 33:12-22
Matthew 25:14-30

DAILY PRAYER: Week C
Job 9:1; 10:1-9, 16-22
Acts 11:1-18
John 18:12-20",Normal,Normal,3
Pentecost 15 [3] Green; SPB Trinity 14,28/08/2016,,,,TRUE,FALSE,"Week of Proper 22 [3] Green

EUCHARIST

Continuous:
Jeremiah 2:4-13
Psalm 81:1, 10-16
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

Thematic:
Sirach 10:12-18 or Proverbs 25:6-7
Psalm 112
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

DAILY PRAYER: Week D
Exodus 12:21-27
Revelation 3:14-22
Matthew 4:23 - 5:20

ALTERNATIVE PSALMS
Morning: Psalm 105:1-15
Evening: Psalm 119:(1-8), 9-16",Normal,Normal,3
The Beheading of John the Baptist [4] Red,29/08/2016,,,,TRUE,FALSE,"The Beheading of John the Baptist [4] Red

EUCHARIST
2 Chronicles 24:17-21
Psalm 71:1-6, 15-17
Hebrews 11:32-40
Mark 6:17-29

MORNING PRAYER: Festivals
Jeremiah 38:1-6
Revelation 7:13-17

EVENING PRAYER: Festivals
Judges 16:28-30
1 Peter 3:13-18",Normal,Normal,3
"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White (translated from 28 August)",30/08/2016,,,,TRUE,FALSE,"Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Corinthians 2:10-16
Psalm 145:8-15
Luke 4:31-37

DAILY PRAYER: Week D
Job 12:1; 13:3-17, 21-27
Acts 12:1-17
John 8:31-47",Normal,Normal,3
